district_code,district_name,gram_panchayat_code,gram_panchayat_name,parent_kp_code
129,Bara Banki,52300,Garri,1535
178,Sant Kabir Nagar,271268,Gauaapar,2089
181,Shrawasti,87663,Gauhaniya,2114
182,Siddharthnagar,88205,Gauhaniya Raj,2122
182,Siddharthnagar,88683,Gauhar,2128
164,Mahrajganj,76434,Gauharpur,1929
160,Kushinagar,74465,Gaunariya,1897
164,Mahrajganj,268707,Gaunariya,1937
164,Mahrajganj,76503,Gaunariya Babu,1930
129,Bara Banki,51936,Gaura,1530
164,Mahrajganj,77006,Gaura,1937
178,Sant Kabir Nagar,85712,Gaura,2083
178,Sant Kabir Nagar,269715,Gaura,2088
182,Siddharthnagar,270045,Gaura,2123
129,Bara Banki,52592,Gaura Chak,1539
129,Bara Banki,51853,Gaura Gajni,1529
129,Bara Banki,51858,Gaura Karaundi,1529
160,Kushinagar,74151,Gaura Khor,1892
178,Sant Kabir Nagar,269722,Gaura Khurd,2088
164,Mahrajganj,76732,Gaura Nipaniya,1933
178,Sant Kabir Nagar,268155,Gaurapar,2083
178,Sant Kabir Nagar,269176,Gaurapar Gosai Singhpur,2089
182,Siddharthnagar,88529,Gaurdih,2126
129,Bara Banki,52661,Gauri,1540
182,Siddharthnagar,273925,Gauri,2128
129,Bara Banki,51857,Gauri Baniyani,1529
160,Kushinagar,74897,Gauri Ebrahim,1903
160,Kushinagar,74898,Gauri Narottam,1903
160,Kushinagar,74082,Gauri Shri Ram,1891
129,Bara Banki,51769,Gauriya,1528
129,Bara Banki,268033,Gauriya,1525
129,Bara Banki,51770,Gaursadik Pur,1528
129,Bara Banki,52662,Gaurwa Usmanpur,1540
178,Sant Kabir Nagar,86067,Gayghat,2088
129,Bara Banki,51710,Gazipur,1527
164,Mahrajganj,76803,Gehuana,1934
659,Sambhal,297246,Gelua,2005
181,Shrawasti,268922,Genduabhari,2117
182,Siddharthnagar,88457,Gengta,2125
164,Mahrajganj,268096,Gerahwa,1933
164,Mahrajganj,76371,Ghagharua Khresar,1928
179,Bhadohi,86574,Ghanshyampur,2095
659,Sambhal,297168,Ghasipur,1995
160,Kushinagar,74751,Ghazipur,1901
129,Bara Banki,51856,Gheri,1529
160,Kushinagar,271183,Ghinahua,1898
659,Sambhal,297358,Ghonsli Mohakam,1589
178,Sant Kabir Nagar,86001,Ghoora Pali,2087
178,Sant Kabir Nagar,85849,Ghorang,2085
160,Kushinagar,74600,Ghorghatia,1899
181,Shrawasti,87664,Ghorma Parsiya,2114
659,Sambhal,297318,Ghughaiya,1586
164,Mahrajganj,76372,Ghughuli Bujurg,1928
129,Bara Banki,52176,Ghunghter,1533
160,Kushinagar,74969,Ghur Chhapra,1904
160,Kushinagar,74824,Gidaha Dhanna,1902
164,Mahrajganj,268540,Gidhan,1930
129,Bara Banki,52523,Gidrapur,1538
181,Shrawasti,87667,Gilauli,2114
164,Mahrajganj,76733,Girahiya,1933
179,Bhadohi,86367,Gird Baragaon,2093
178,Sant Kabir Nagar,85929,Girdharpur,2086
182,Siddharthnagar,273949,Girdharpur,2126
164,Mahrajganj,76804,Girgitia,1934
129,Bara Banki,52301,Gobaraha,1535
160,Kushinagar,74220,Gobarahi,1893
129,Bara Banki,52177,Godaicha,1533
181,Shrawasti,87668,Godari,2114
129,Bara Banki,269858,Godari,1532
164,Mahrajganj,269069,Godghowa,1928
164,Mahrajganj,76878,Godhwal,1935
179,Bhadohi,86474,Gohilaon,2094
160,Kushinagar,74970,Gohti Buzurg,1904
178,Sant Kabir Nagar,85850,Goi Basantpur,2085
178,Sant Kabir Nagar,86195,Goithaha,2090
129,Bara Banki,51651,Gokul Pur,1526
182,Siddharthnagar,274105,Golhaura Mustkam,2119
178,Sant Kabir Nagar,86070,Gonaura,2088
129,Bara Banki,268753,Gonda,1539
129,Bara Banki,268745,Gondaura,1535
160,Kushinagar,271149,Gonha,1897
178,Sant Kabir Nagar,85783,Goonakhor,2084
129,Bara Banki,52302,Gopalpur,1535
160,Kushinagar,74601,Gopalpur,1899
160,Kushinagar,74752,Gopalpur,1901
164,Mahrajganj,76290,Gopalpur,1926
179,Bhadohi,266443,Gopalpur Up New,2095
179,Bhadohi,86577,Gopalpur Uparwar,2095
164,Mahrajganj,76504,Gopi,1930
178,Sant Kabir Nagar,85851,Gopipur,2085
179,Bhadohi,266490,Gopipur New,2097
182,Siddharthnagar,273979,Gopiya,2120
160,Kushinagar,74753,Goraita Shri Ram,1901
178,Sant Kabir Nagar,85931,Goraya Bhar,2086
178,Sant Kabir Nagar,86071,Goraya Ghat,2088
129,Bara Banki,51593,Gorpur,1525
129,Bara Banki,51937,Gosiyamau,1530
129,Bara Banki,51938,Gosupur,1530
129,Bara Banki,51939,Gotauna,1530
182,Siddharthnagar,273873,Gothava,2118
129,Bara Banki,52005,Gotthiya,1531
129,Bara Banki,268739,Gova,1539
129,Bara Banki,268728,Govamanjhara,1539
147,Gonda,297171,Govindpara,1741
129,Bara Banki,51859,Gudauli,1529
147,Gonda,297350,Gudgudiyapur,1748
129,Bara Banki,52178,Guggaur,1533
182,Siddharthnagar,88614,Gujraulia,2127
164,Mahrajganj,76291,Gujrauliya,1926
182,Siddharthnagar,267630,Gujrauliya Khalsa,2130
178,Sant Kabir Nagar,86002,Gulahria,2087
164,Mahrajganj,268654,Gulahriyakala,1926
178,Sant Kabir Nagar,85713,Gulariha,2083
160,Kushinagar,74602,Gulelha,1899
181,Shrawasti,274204,Gulra,2117
129,Bara Banki,268014,Gunauli,1525
659,Sambhal,297316,Gunnaur Heerapur,1586
164,Mahrajganj,76292,Gurchiha,1926
129,Bara Banki,52060,Gurela,1532
129,Bara Banki,51860,Gursel,1529
160,Kushinagar,74084,Gurvaliya,1891
160,Kushinagar,74152,Gurwalia,1892
181,Shrawasti,87671,Gutuhru,2114
129,Bara Banki,51652,Haansemau,1526
182,Siddharthnagar,273959,Habibpur,2122
129,Bara Banki,51712,Hadaha,1527
178,Sant Kabir Nagar,86144,Hadia Mafi,2089
147,Gonda,297486,Hadiya,1737
160,Kushinagar,74754,Hafua Balram,1901
160,Kushinagar,271453,Hafua Chaturbhuj,1901
129,Bara Banki,51861,Haiderganj,1529
129,Bara Banki,52179,Hajipur,1533
129,Bara Banki,52457,Hajipur Shyamnagar,1537
129,Bara Banki,51594,Hakami,1525
178,Sant Kabir Nagar,85853,Hakeempur,2085
171,Moradabad,297374,Hala Nagla,2003
182,Siddharthnagar,274106,Halaura,2119
181,Shrawasti,267851,Hallajot,2115
182,Siddharthnagar,88207,Hallor,2122
164,Mahrajganj,76806,Hamchhapar,1934
129,Bara Banki,52524,Hameed Nagar,1538
129,Bara Banki,52240,Hansaur,1534
160,Kushinagar,74825,Hanskhor,1902
164,Mahrajganj,76807,Hanskhori,1934
171,Moradabad,297494,Hansoopura,2000
182,Siddharthnagar,274008,Hansudi Ausanapar,2120
129,Bara Banki,52180,Hansuwapara,1533
182,Siddharthnagar,88685,Hanswapar,2128
164,Mahrajganj,272488,Hanuman Gadhiya,1929
164,Mahrajganj,76646,Hanuman Garhiya,1932
182,Siddharthnagar,88765,Haradaspur,2129
160,Kushinagar,74603,Haraiya Buzurg,1899
164,Mahrajganj,268601,Haraiya Maulahi,1926
164,Mahrajganj,76436,Haraiya Raghuvir,1929
182,Siddharthnagar,88380,Harakauli,2124
129,Bara Banki,52007,Harakh,1531
129,Bara Banki,52593,Harakka,1539
178,Sant Kabir Nagar,85932,Harapar,2086
178,Sant Kabir Nagar,85714,Harapatti,2083
129,Bara Banki,51940,Harchandpur,1530
164,Mahrajganj,76565,Hardi,1931
178,Sant Kabir Nagar,86072,Hardi,2088
164,Mahrajganj,76734,Hargayan,1933
178,Sant Kabir Nagar,269432,Harha,2091
179,Bhadohi,267292,Hari Patti,2092
147,Gonda,297387,Hariganwa,1738
164,Mahrajganj,76566,Hariharpur,1931
181,Shrawasti,87672,Hariharpur,2114
181,Shrawasti,87731,Hariharpur Rani,2115
179,Bhadohi,86370,Hariharpur Urf Shukulpur,2093
164,Mahrajganj,270726,Harirampur,1934
164,Mahrajganj,269416,Harkha,1928
164,Mahrajganj,76567,Harkhora,1931
164,Mahrajganj,76941,Harmandir Khurd,1936
129,Bara Banki,51941,Harpalpur,1530
160,Kushinagar,74524,Harpur,1898
160,Kushinagar,74900,Harpur,1903
164,Mahrajganj,76942,Harpur,1936
178,Sant Kabir Nagar,86073,Harpur,2088
164,Mahrajganj,268748,Harpur Kala,1931
164,Mahrajganj,77011,Harpur Pakadi,1937
129,Bara Banki,51773,Harrai,1528
182,Siddharthnagar,88459,Harraiya,2125
164,Mahrajganj,76293,Harrya Apandit,1926
171,Moradabad,297360,Hasanganj,2003
659,Sambhal,297310,Hasangarh,1994
129,Bara Banki,52303,Hasanpur Pahadapur,1535
129,Bara Banki,51862,Hasanpur Tanda,1529
182,Siddharthnagar,274092,Hasudi Urf Gajehadi,2119
160,Kushinagar,74757,Hata,1901
182,Siddharthnagar,87933,Hata Khas,2118
171,Moradabad,297232,Hathat,2002
164,Mahrajganj,76335,Hathi Garhawa,1927
164,Mahrajganj,76649,Hathiahwa,1932
182,Siddharthnagar,88870,Hathiwadtal,2131
179,Bhadohi,266298,Hathiyadeel,2093
129,Bara Banki,52594,Hathohiya,1539
182,Siddharthnagar,88072,Hathpara,2120
178,Sant Kabir Nagar,269725,Hatwa,2088
182,Siddharthnagar,273997,Hatwa,2120
178,Sant Kabir Nagar,85717,Hawpur Bhadari,2083
182,Siddharthnagar,273870,Hayat Nagar,2118
129,Bara Banki,51863,Hazratpur,1529
129,Bara Banki,52525,Hazratpur,1538
181,Shrawasti,87865,Hempur,2117
129,Bara Banki,269857,Hetam Pur,1532
164,Mahrajganj,77012,Hevati,1937
129,Bara Banki,52181,Hidayatpur Sipha,1533
171,Moradabad,297368,Hiran Khera Mustahkam,2003
182,Siddharthnagar,274173,Hisamuddinpur,2122
179,Bhadohi,266473,Holpur,2096
129,Bara Banki,268007,Hoose Pur,1525
160,Kushinagar,74605,Horilapur,1899
182,Siddharthnagar,88534,Horilapur,2126
181,Shrawasti,268932,Hraiyatarai,2117
178,Sant Kabir Nagar,86273,Hujura Suhawan,2091
129,Bara Banki,52664,Husainabad,1540
659,Sambhal,297336,Husainpur Bhoor,1589
179,Bhadohi,86372,Hussainipur,2093
129,Bara Banki,52008,Ibrahimabad,1531
129,Bara Banki,52595,Ibrahimpur,1539
129,Bara Banki,267310,Ibrahimpur,1533
129,Bara Banki,267328,Ibrahimpur,1529
129,Bara Banki,51774,Ibrahimpur Kala,1528
179,Bhadohi,86579,Ibrahimpur Uparwar,2095
129,Bara Banki,52061,Ichauliya,1532
129,Bara Banki,52665,Iliyaspur,1540
178,Sant Kabir Nagar,86003,Imildeeha,2087
178,Sant Kabir Nagar,271743,Imildeeha,2086
129,Bara Banki,51713,Imiliha,1527
147,Gonda,297489,Imiliya Gurdayal,1741
182,Siddharthnagar,274107,Imiliya Junubi,2119
164,Mahrajganj,76505,Imliya,1930
129,Bara Banki,268648,Inayatpur,1537
178,Sant Kabir Nagar,270314,Inayatpur,2091
129,Bara Banki,267999,Inder Pur,1527
182,Siddharthnagar,88300,Inri Grant,2123
171,Moradabad,297280,Isapur,2001
129,Bara Banki,51942,Islampur,1530
129,Bara Banki,269855,Ismailpur,1528
129,Bara Banki,52459,Israoli Sari,1537
129,Bara Banki,51865,Israuli,1529
129,Bara Banki,269853,Israuli Seth,1531
129,Bara Banki,269851,Isrehna,1528
178,Sant Kabir Nagar,269732,Itaua,2088
182,Siddharthnagar,88535,Itwa,2126
182,Siddharthnagar,88302,Itwa Bakshi,2123
129,Bara Banki,51944,Jaarmau,1530
178,Sant Kabir Nagar,86004,Jabbar,2087
160,Kushinagar,74758,Jabhi Narendra,1901
129,Bara Banki,51775,Jabri Kala,1528
129,Bara Banki,51776,Jabri Khurd,1528
164,Mahrajganj,76809,Jadar,1934
129,Bara Banki,51715,Jadvapur,1527
182,Siddharthnagar,88766,Jagadishpur Grant,2129
182,Siddharthnagar,88767,Jagadishpur Raja,2129
179,Bhadohi,86582,Jagapur,2095
179,Bhadohi,86667,Jagapur,2096
164,Mahrajganj,77014,Jagarnath Pur,1937
164,Mahrajganj,76650,Jagarnathpur,1932
164,Mahrajganj,76568,Jagdauri,1931
178,Sant Kabir Nagar,85854,Jagdeeshpur,2085
160,Kushinagar,74759,Jagdishpur,1901
178,Sant Kabir Nagar,268165,Jagdishpur,2083
178,Sant Kabir Nagar,86274,Jagdishpur Urf Lahura Dewa,2091
147,Gonda,297311,Jagdishpur Vrindavan,1746
129,Bara Banki,51716,Jagra Basavanpur,1527
171,Moradabad,297370,Jagrampura,2003
181,Shrawasti,87598,Jagrawal Gadi,2113
129,Bara Banki,51866,Jagsenda,1529
179,Bhadohi,86376,Jahagirabad Uparwar,2093
129,Bara Banki,51653,Jahangirabad,1526
182,Siddharthnagar,274175,Jahda Mustakam,2120
147,Gonda,297225,Jahdariya,1740
659,Sambhal,297397,Jaidaspur,1592
147,Gonda,297467,Jaidawa,1743
129,Bara Banki,52009,Jainabad,1531
178,Sant Kabir Nagar,86074,Jairam Patti,2088
179,Bhadohi,86377,Jairampur,2093
129,Bara Banki,268717,Jaitpur,1539
659,Sambhal,297176,Jaitpur,1995
171,Moradabad,297355,Jaitpur,1997
182,Siddharthnagar,88819,Jajar Gathiya,2130
182,Siddharthnagar,273903,Jajargathiya,2118
179,Bhadohi,86669,Jakhaon,2096
129,Bara Banki,52460,Jalalpur,1537
182,Siddharthnagar,88211,Jalalpur,2122
129,Bara Banki,267126,Jalalpur,1538
129,Bara Banki,269846,Jalalpur,1532
147,Gonda,297476,Jalalpur,1735
659,Sambhal,297266,Jalalpur Mohamadabad,2005
182,Siddharthnagar,273919,Jalhekhor,2118
182,Siddharthnagar,88537,Jalkari Urph Khajuraha,2126
178,Sant Kabir Nagar,85718,Jamdeeh,2083
182,Siddharthnagar,274093,Jamdhara,2119
129,Bara Banki,51943,Jameen Husainabad,1530
182,Siddharthnagar,88383,Jamhiriya,2124
164,Mahrajganj,76651,Jamihani,1932
129,Bara Banki,51717,Jamina,1527
182,Siddharthnagar,273907,Jamlojot,2118
129,Bara Banki,242785,Jamoli,1525
129,Bara Banki,52183,Jamoliya,1533
160,Kushinagar,74760,Jamsaria,1901
129,Bara Banki,52184,Jamuan,1533
164,Mahrajganj,266933,Jamuhara Kala,1929
182,Siddharthnagar,88153,Jamuhwa,2121
164,Mahrajganj,76736,Jamui Kala,1933
164,Mahrajganj,76569,Jamuipandit,1931
181,Shrawasti,87800,Jamunha Bhawaniyapur,2116
182,Siddharthnagar,88213,Jamuni,2122
182,Siddharthnagar,88820,Jamuni,2130
181,Shrawasti,87866,Jamuni Kalan,2117
179,Bhadohi,86768,Jamunipur Athagawan,2097
164,Mahrajganj,76880,Jamuniya,1935
171,Moradabad,297296,Janakpur,2001
178,Sant Kabir Nagar,85786,Jangal Dashahar,2084
164,Mahrajganj,76507,Jangal Dudhai Urf Chehari,1930
164,Mahrajganj,76944,Jangal Gogiya Bari,1936
160,Kushinagar,74085,Jangal Shankar Pur,1891
182,Siddharthnagar,88214,Jangalipur,2122
179,Bhadohi,86583,Jangalpur,2095
160,Kushinagar,74086,Jangle Bishunpura,1891
178,Sant Kabir Nagar,85719,Jangle Kala,2083
160,Kushinagar,74087,Jangle Lala Chhapra,1891
182,Siddharthnagar,88304,Janikaura,2123
181,Shrawasti,87732,Janki Nagar,2115
181,Shrawasti,87599,Janki Nagar Khurd,2113
164,Mahrajganj,76652,Jara,1932
160,Kushinagar,74972,Jarar,1904
129,Bara Banki,51598,Jarauli,1525
129,Bara Banki,52462,Jargawan,1537
129,Bara Banki,51654,Jarhara,1526
181,Shrawasti,87733,Jarkusha,2115
129,Bara Banki,273943,Jasepur,1530
129,Bara Banki,51655,Jasmanda,1526
129,Bara Banki,51656,Jata,1526
160,Kushinagar,74973,Jatah Bazar,1904
181,Shrawasti,87734,Jaugarh,2115
160,Kushinagar,74154,Jauramanrakhan,1892
129,Bara Banki,52668,Jauras,1540
160,Kushinagar,271450,Jawahi Malhi Mustakil,1901
160,Kushinagar,74901,Jawar,1903
181,Shrawasti,87600,Jaychandpur Katghara,2113
129,Bara Banki,267997,Jaziamau,1533
129,Bara Banki,51718,Jetthauti Kurmiyan,1527
129,Bara Banki,51719,Jetthauti Rajputan,1527
164,Mahrajganj,76945,Jhamat,1936
160,Kushinagar,74468,Jhanga,1897
164,Mahrajganj,266849,Jhangpar,1927
160,Kushinagar,74902,Jhankaul,1903
129,Bara Banki,52185,Jharsawan,1533
160,Kushinagar,74764,Jharwa,1901
179,Bhadohi,86380,Jhaua,2093
164,Mahrajganj,268462,Jhawakot,1936
164,Mahrajganj,76653,Jhigati,1932
178,Sant Kabir Nagar,86077,Jhigurapar,2088
147,Gonda,297455,Jhilahi,1743
164,Mahrajganj,76654,Jigina,1932
178,Sant Kabir Nagar,85855,Jigina,2085
178,Sant Kabir Nagar,269439,Jigina,2091
164,Mahrajganj,270849,Jiginahwa,1932
182,Siddharthnagar,274080,Jignihwa Urf Dhanauri,2119
182,Siddharthnagar,88688,Jiwa,2128
182,Siddharthnagar,88009,Jiya Bhari,2119
129,Bara Banki,52463,Jiyan Pur,1537
178,Sant Kabir Nagar,86078,Joga Raja,2088
182,Siddharthnagar,88689,Jogia Buzurg,2128
160,Kushinagar,74903,Jogia Shomli Patti,1903
182,Siddharthnagar,88384,Jogibari,2124
181,Shrawasti,87868,Jogin Bhariya,2117
659,Sambhal,297198,Jogipur,2004
164,Mahrajganj,76377,Jogiya,1928
182,Siddharthnagar,88385,Jogiya,2124
160,Kushinagar,271466,Jogiya Hichchharai,1903
160,Kushinagar,74155,Jokwa Buzurg,1892
160,Kushinagar,267059,Jokwa Khurd,1892
129,Bara Banki,51779,Joliya Banaraspur,1528
178,Sant Kabir Nagar,85722,Joori,2083
181,Shrawasti,87601,Jordih,2113
178,Sant Kabir Nagar,86007,Jorwa,2087
160,Kushinagar,74609,Jungle Banbirpur,1899
160,Kushinagar,74611,Jungle Chauria,1899
160,Kushinagar,74088,Jungle Ghorath,1891
164,Mahrajganj,76439,Jungle Gulharia,1929
160,Kushinagar,74613,Jungle Hanumanganj,1899
160,Kushinagar,74614,Jungle Jagdishpur,1899
164,Mahrajganj,76810,Jungle Jarlaha Urf Anatpur,1934
164,Mahrajganj,76811,Jungle Jarlaha Urf Barharalala,1934
164,Mahrajganj,76812,Jungle Jarlaha Urf Jardi,1934
164,Mahrajganj,76813,Jungle Jarlaha Urf Suchitpur,1934
164,Mahrajganj,76814,Jungle Jarlaha Yurf Tenduhaiya,1934
160,Kushinagar,74615,Jungle Khirkia,1899
160,Kushinagar,74616,Jungle Kurmaul,1899
160,Kushinagar,74089,Jungle Luathaha,1891
160,Kushinagar,74617,Jungle Nahar Chhapra,1899
160,Kushinagar,74090,Jungle Naugawan,1891
160,Kushinagar,74619,Jungle Pachrukhia,1899
160,Kushinagar,74974,Jungle Shahpur,1904
160,Kushinagar,74975,Jungle Singa Patti,1904
160,Kushinagar,74091,Jungle Siswa,1891
164,Mahrajganj,76816,Junglr Barhara,1934
129,Bara Banki,52598,Juraunda,1539
182,Siddharthnagar,273992,Juvarai,2120
129,Bara Banki,52062,Jyori,1532
129,Bara Banki,52672,Kaanhupur,1540
129,Bara Banki,52669,Kaboolpur,1540
147,Gonda,297482,Kachrauli,1735
147,Gonda,297436,Kadipur,1750
129,Bara Banki,52464,Kadirpur,1537
164,Mahrajganj,266982,Kadja,1933
179,Bhadohi,86769,Kador,2097
178,Sant Kabir Nagar,86079,Kadsar,2088
147,Gonda,297456,Kahoba,1743
129,Bara Banki,269847,Kaima,1528
659,Sambhal,297262,Kaima,2005
129,Bara Banki,51782,Kaimai,1528
129,Bara Banki,51868,Kaitha,1529
147,Gonda,297389,Kaithauli,1738
182,Siddharthnagar,88220,Kaithauliya Rahra,2122
178,Sant Kabir Nagar,85788,Kaithawalia,2084
129,Bara Banki,51780,Kaithi,1528
179,Bhadohi,86381,Kaiyarmau,2093
164,Mahrajganj,76440,Kajari,1929
129,Bara Banki,268705,Kajiapur,1539
182,Siddharthnagar,88386,Kakarahi,2124
171,Moradabad,297242,Kakarghata,2002
182,Siddharthnagar,88221,Kakra Pokhar,2122
129,Bara Banki,52670,Kakree,1540
179,Bhadohi,86584,Kalaka Pura,2095
178,Sant Kabir Nagar,271163,Kalan,2088
147,Gonda,297203,Kalandarpur Chaubey,1741
179,Bhadohi,86585,Kalanua,2095
147,Gonda,297267,Kalena,1740
178,Sant Kabir Nagar,86080,Kalend Hardo,2088
179,Bhadohi,86586,Kalik Mavaiya Uparwar,2095
179,Bhadohi,266469,Kalipur,2096
181,Shrawasti,87803,Kalkalwa,2116
182,Siddharthnagar,88460,Kalnakhor,2125
160,Kushinagar,271156,Kalwari Patti,1898
160,Kushinagar,74620,Kalyan Chhapra,1899
182,Siddharthnagar,88540,Kalyaniya,2126
182,Siddharthnagar,274091,Kalyannagar Urf Hridaynagar,2119
147,Gonda,297339,Kalyanpur,1748
659,Sambhal,297259,Kamaalpur Sarai,2005
164,Mahrajganj,76296,Kamahriya Bujurg,1926
129,Bara Banki,268650,Kamalapur,1537
129,Bara Banki,51658,Kamar Pur,1526
164,Mahrajganj,76817,Kamasin Bujurg,1934
164,Mahrajganj,76818,Kamasinkhurd,1934
129,Bara Banki,51720,Kamauli,1527
129,Bara Banki,51946,Kamela,1530
178,Sant Kabir Nagar,86008,Kamharia,2087
182,Siddharthnagar,88691,Kamharia Buzurg,2128
164,Mahrajganj,76947,Kamharia Khurd,1936
182,Siddharthnagar,88692,Kamharia Khurd,2128
164,Mahrajganj,268696,Kamhariya,1937
164,Mahrajganj,76570,Kamhariya Kala,1931
164,Mahrajganj,76881,Kamhriya Khurd,1935
129,Bara Banki,52242,Kamiyar,1534
181,Shrawasti,87678,Kamla Bhari,2114
129,Bara Banki,51659,Kamravan,1526
182,Siddharthnagar,274000,Kamsar,2120
164,Mahrajganj,76819,Kamta Bujurg,1934
178,Sant Kabir Nagar,85856,Kanaila,2085
164,Mahrajganj,269457,Kanaila,1934
160,Kushinagar,74157,Kanaura,1892
182,Siddharthnagar,88222,Kanchanpur,2122
147,Gonda,297260,Kanchanpur,1740
182,Siddharthnagar,88769,Kandawa,2129
129,Bara Banki,52599,Kanderwal Khurd,1539
129,Bara Banki,51869,Kandraula,1529
659,Sambhal,297189,Kaneta Nikat Daheli,2004
129,Bara Banki,51599,Kanghaeepur,1525
178,Sant Kabir Nagar,85789,Kanhara Par,2084
182,Siddharthnagar,274031,Kanhbhari,2120
129,Bara Banki,52465,Kanhwapur,1537
181,Shrawasti,267994,Kanjadwa,2113
129,Bara Banki,52305,Kanmp Fatehullahpur,1535
147,Gonda,297164,Kansapur,1741
178,Sant Kabir Nagar,86277,Kant Des,2091
178,Sant Kabir Nagar,85723,Kanta Mansingh,2083
129,Bara Banki,51947,Kanwa,1530
182,Siddharthnagar,88542,Kanwar,2126
182,Siddharthnagar,88693,Kapia Sukul,2128
182,Siddharthnagar,88770,Kapiya Bukniha Grant,2129
182,Siddharthnagar,243887,Kapiya Grant,2130
182,Siddharthnagar,273936,Kapiyava,2125
147,Gonda,297411,Kapni,1747
164,Mahrajganj,268028,Kaprauli,1933
182,Siddharthnagar,88821,Karahia,2130
164,Mahrajganj,76441,Karaila Ajgarha,1929
164,Mahrajganj,76442,Karailia,1929
182,Siddharthnagar,88387,Karajahwa,2124
178,Sant Kabir Nagar,86203,Karama Kalan,2090
164,Mahrajganj,76337,Karamaha,1927
182,Siddharthnagar,269242,Karamdih Jamuhar,2125
160,Kushinagar,74765,Karan Patti,1901
129,Bara Banki,52063,Karand,1532
178,Sant Kabir Nagar,86204,Karanjot,2090
129,Bara Banki,273308,Karanpur,1539
129,Bara Banki,51783,Karauda,1528
178,Sant Kabir Nagar,268175,Karauda,2083
182,Siddharthnagar,88543,Karauda Khalsa,2126
182,Siddharthnagar,88388,Karauda Masina,2124
129,Bara Banki,268692,Karaundi,1530
147,Gonda,297449,Karaundi,1745
129,Bara Banki,269849,Karaundi Kalan,1531
129,Bara Banki,52243,Karauni,1534
164,Mahrajganj,76571,Karauta,1931
164,Mahrajganj,76378,Karauta Urf Nebuia,1928
659,Sambhal,297221,Karchalee,2004
182,Siddharthnagar,88223,Kare Khoot,2122
659,Sambhal,297228,Kareempur,2004
178,Sant Kabir Nagar,86278,Karhi,2091
182,Siddharthnagar,88544,Karhi,2126
182,Siddharthnagar,88545,Karhiya Goshai,2126
164,Mahrajganj,268689,Karidiha,1937
179,Bhadohi,86675,Karigaon,2096
129,Bara Banki,52011,Karimabad Malauli,1531
171,Moradabad,297331,Kariya Nagla Sani,1997
179,Bhadohi,86773,Kariyaon,2097
182,Siddharthnagar,88463,Karja,2125
178,Sant Kabir Nagar,269181,Karji Rustampur,2089
178,Sant Kabir Nagar,85857,Karma,2085
178,Sant Kabir Nagar,86279,Karma Khan,2091
178,Sant Kabir Nagar,85790,Karma Khurd,2084
178,Sant Kabir Nagar,269440,Karmadoman,2091
160,Kushinagar,74904,Karmaha,1903
164,Mahrajganj,76510,Karmaha,1930
164,Mahrajganj,76948,Karmahawa Bujurg,1936
164,Mahrajganj,268069,Karmahiyan,1933
164,Mahrajganj,270736,Karmahwa,1932
164,Mahrajganj,266952,Karmahwa Basantpur,1929
164,Mahrajganj,76379,Karmhi,1928
160,Kushinagar,74905,Karmoni,1903
129,Bara Banki,52600,Karmullapur,1539
129,Bara Banki,52064,Karpiya,1532
178,Sant Kabir Nagar,85934,Karri Khas,2086
129,Bara Banki,52601,Karsa Kala,1539
182,Siddharthnagar,88698,Karsaara,2128
178,Sant Kabir Nagar,86083,Karsara,2088
164,Mahrajganj,268662,Karuawala,1926
129,Bara Banki,52195,Karuwa,1533
182,Siddharthnagar,88617,Karuwal Kala,2127
