district_code,district_name,gram_panchayat_code,gram_panchayat_name,prd_block_name,prd_block_code,lgd_block_name,lgd_block_code
187,Varanasi,93078,Chhedapur,BARAGAON,2199,Baragaon,1617
148,Gorakhpur,67090,Chhedi Dandawa,URUWA,1769,Uruwa,1187
158,Kaushambi,72724,Chhekawa,KAUSHAMBI,1870,Kaushambi,1288
136,Chitrakoot,58333,Chheriha Khurd,MANIKPUR,1625,Manikpur,1043
172,Muzaffarnagar,81055,Chhetela,BAGHARA,2007,Baghara,1425
123,Azamgarh,47565,Chhettepur,MARTINGANJ,1458,Martinganj,875
136,Chitrakoot,58521,Chhibon,RAMNAGAR,1628,Ramnagar,1046
143,Firozabad,63137,Chhichhamai,SHIKOHABAD,1705,Shikohabad,1123
633,Kasganj,59894,Chhichhaura,KASGANJ,1651,Kasganj,1069
142,Fatehpur,62370,Chhichhni,HASWA,1692,Haswa,1110
120,Prayagraj,44535,Chhidi,HANDIA,1417,Handia,834
180,Shahjahanpur,87125,Chhidkuri,KALAN,2103,Kalan,1521
167,Mathura,78179,Chhinparai Banger,NOHJHIL,1959,Nohjhil,1377
123,Azamgarh,47022,Chhiri Jamin Chhiri,AZMATGARH,1451,Azmatgarh,868
151,Jalaun,68655,Chhiriyasalempur,JALAUN,1797,Jalaun,1215
170,Mirzapur,79905,Chhitam Patti,PAHARI,1990,Pahari,1408
135,Chandauli,58089,Chhitampur,SAHABGANJ,1622,Sahabganj,1040
133,Budaun,56061,Chhitarpur Mahrola,ISLAMNAGAR,1587,Islamnagar,1005
138,Etah,60241,Chhitauni,SHITALPUR,1657,Shitalpur,1075
180,Shahjahanpur,86897,Chhitepur,BHAWAL KHERA,2099,Bhawal Khera,1517
126,Ballia,274335,Chhitkiyan,SIAR,1506,Siar,923
161,Lalitpur,269735,Chhitra Pur,MANDAWARA,1908,Mandawara,1326
167,Mathura,77812,Chholi,BALDEO,1951,Baldeo,1369
163,Hathras,76124,Chhonk,SASNI,1923,Sasni,1341
126,Ballia,50320,Chhpiha,REOTI,1505,Reoti,922
177,Saharanpur,84964,Chidbana,BALLIA KHERI,2072,Ballia Kheri,1490
135,Chandauli,271382,Chikani,NAUGARH,1620,Naugarh,1038
120,Prayagraj,265833,Chikhari,PHULPUR,1427,Phulpur,844
123,Azamgarh,266218,Chiksawa,MARTINGANJ,1458,Martinganj,875
122,Auraiya,266345,Chikta,ERWA KATRA,1447,Erwa Katra,864
146,Ghazipur,63946,Chilar,DEVKALI,1721,Devkali,1139
138,Etah,60158,Chilasani,SAKIT,1656,Sakit,1074
640,Amethi,84241,Chilauli,SINGHPUR,2063,Singhpur,1481
186,Unnao,92233,Chilauli,BIGHAPUR,2186,Bighapur,1604
120,Prayagraj,45230,Chilaura,PHULPUR,1427,Phulpur,844
174,Pratapgarh,82335,Chilava,ASPUR DEOSARA,2028,Aspur Deosara,1446
640,Amethi,91928,Chilbili,SHAHGARH,2180,Shahgarh,1598
125,Bahraich,48878,Chilharia,HUZOORPUR,1479,Huzoorpur,896
184,Sonbhadra,90537,Chilkadand,MYORPUR,2156,Myorpur,1574
158,Kaushambi,72632,Chilla Shah Bazi,CHAIL,1868,Chail,1286
141,Farrukhabad,61493,Chilouli,KAIMGANJ,1679,Kaimganj,1097
640,Amethi,84242,Chiluli,SINGHPUR,2063,Singhpur,1481
121,Ambedkar Nagar,46076,Chilvania,JALAL PUR,1438,Jalal Pur,855
659,Sambhal,80911,Chimiyawli,SAMBHAL,2005,Sambhal,1423
173,Pilibhit,82043,Chinaura Mustqil,LALAURIKHERA,2025,Lalaurikhera,1443
640,Amethi,84302,Chingahi,TILOI,2064,Tiloi,1482
183,Sitapur,89633,Chinhara,MAHOLI,2142,Maholi,1560
133,Budaun,55947,Chinjari,DATAGANJ,1585,Dataganj,1003
133,Budaun,56707,Chinjari,WAZIRGANJ,1598,Wazirganj,1016
163,Hathras,75923,Chintapur Badan,HATHRAS,1920,Hathras,1338
187,Varanasi,93149,Chiraigaon,CHIRAIGAON,2200,Chiraigaon,1618
633,Kasganj,59725,Chiraula,GANJ DUNDWARA,1648,Ganj Dundwara,1066
134,Bulandshahr,57123,Chirawak,GULAOTHI,1606,Gulaothi,1024
171,Moradabad,80622,Chirawli,KUNDARKI,2001,Kundarki,1419
147,Gonda,64946,Chirebasna,BELSAR,1736,Belsar,1154
143,Firozabad,63010,Chirhuli,MADANPUR,1703,Madanpur,1121
120,Prayagraj,44841,Chirla Munjapta,KAURIHAR,1422,Kaurihar,839
659,Sambhal,80831,Chiroli Bhagwantpur,PANWASA,2004,Panwasa,1422
145,Ghaziabad,63682,Chirori,LONI,1715,Loni,1133
659,Sambhal,56174,Chirvari,JUNAWAI,1589,Junawai,1007
659,Sambhal,56175,Chirwara,JUNAWAI,1589,Junawai,1007
147,Gonda,65279,Chisti Pur,JHANJHARI,1741,Jhanjhari,1159
166,Mainpuri,77583,Chitain,KISHNI,1947,Kishni,1365
640,Amethi,91803,Chitaipur,MUSAFIR KHANA,2177,Musafir Khana,1595
135,Chandauli,58011,Chitampur,NIYAMATABAD,1621,Niyamatabad,1039
152,Jaunpur,70063,Chitapur Karkoli,MUNGRA BADSHAH PUR,1818,Mungra Badshah Pur,1236
123,Azamgarh,47566,Chitara Mahmoodpur,MARTINGANJ,1458,Martinganj,875
130,Bareilly,53285,Chitauli,FATEHGANJ WEST,1549,Fatehganj West,967
661,Hapur,63618,Chitauli,HAPUR,1714,Hapur,1132
126,Ballia,274351,Chitauna,NAGRA,1501,Nagra,918
142,Fatehpur,62633,Chitaura,TELYANI,1696,Telyani,1114
659,Sambhal,80186,Chitaura,BAHJOI,1995,Bahjoi,1413
187,Varanasi,93482,Chitaura,PINDRA,2204,Pindra,1622
133,Budaun,56236,Chitaura Dhanaura,MION,1590,Mion,1008
659,Sambhal,80912,Chitawli,SAMBHAL,2005,Sambhal,1423
185,Sultanpur,272707,Chitayipur,KURWAR,2174,Kurwar,1592
139,Etawah,60487,Chitbhawan,BASREHAR,1661,Basrehar,1079
183,Sitapur,89634,Chithala,MAHOLI,2142,Maholi,1560
173,Pilibhit,81746,Chithiya Bhaisaha,AMARIYA,2021,Amariya,1439
122,Auraiya,46495,Chitkapur,AJITMAL,1443,Ajitmal,860
145,Ghaziabad,239148,Chitora,RAJAPUR,1717,Rajapur,1135
126,Ballia,50257,Chitouni,RASRA,1504,Rasra,921
146,Ghazipur,63841,Chitrakoni,BHADAURA,1719,Bhadaura,1137
187,Varanasi,93576,Chitrasenpur,SEVAPURI,2205,Sevapuri,1623
180,Shahjahanpur,87299,Chitrau,MIRZAPUR,2108,Mirzapur,1526
133,Budaun,56237,Chitri,MION,1590,Mion,1008
158,Kaushambi,72888,Chittapur,NEVADA,1873,Nevada,1291
187,Varanasi,92976,Chittapur,ARAJILINE,2198,Arajiline,1616
661,Hapur,63561,Chittauda Mahiuddinpur,GARH MUKTESHWAR,1713,Garh Mukteshwar,1131
171,Moradabad,80624,Chittoopur,KUNDARKI,2001,Kundarki,1419
640,Amethi,91444,Chituhala,JAMO,2171,Jamo,1589
187,Varanasi,93483,Chiurapur,PINDRA,2204,Pindra,1622
148,Gorakhpur,66537,Chiutaha,JANGAL KAUDIA,1760,Jangal Kaudia,1178
168,Mau,78300,Chiutidand,BADRAON,1961,Badraon,1379
119,Aligarh,43562,Chivanpur,CHANDAUS,1404,Chandaus,821
123,Azamgarh,48418,Chivtahi,THEKMA,1470,Thekma,887
125,Bahraich,49589,Chndai Pur,VISHESHWARGANJ,1490,Visheshwarganj,907
659,Sambhal,80913,Chokoni,SAMBHAL,2005,Sambhal,1423
132,Bijnor,54974,Chokpuri,HALDAUR(KHARI JHALU),1573,Haldaur(Khari Jhalu),991
172,Muzaffarnagar,81154,Chokra,CHARTHAWAL,2009,Charthawal,1427
184,Sonbhadra,90326,Chopan,CHOPAN,2153,Chopan,1571
136,Chitrakoot,58522,Choraha,RAMNAGAR,1628,Ramnagar,1046
152,Jaunpur,69785,Choraha,MACHCHALI SHAHAR,1814,Machchali Shahar,1232
137,Deoria,59465,Chordiha,SALEMPUR,1643,Salempur,1061
180,Shahjahanpur,87126,Choukiya,KALAN,2103,Kalan,1521
147,Gonda,65280,Chouri Harsopatti,JHANJHARI,1741,Jhanjhari,1159
154,Amroha,238668,Chuchela Khurd,DHANAURA,1835,Dhanaura,1253
144,Gautam Buddha Nagar,274252,Chuharpur Bangar,JEWAR,1710,Jewar,1128
137,Deoria,58884,Chuhia,BHATNI,1634,Bhatni,1052
660,Shamli,81585,Chunasa,SHAMLI,2018,Shamli,1436
120,Prayagraj,268937,Chundwa,SHANKARGARH,1430,Shankargarh,847
130,Bareilly,53510,Chunua,NAWABGANJ,1553,Nawabganj,971
123,Azamgarh,47023,Chunugpar,AZMATGARH,1451,Azmatgarh,868
130,Bareilly,53445,Churai Dalpatpur,MIRGANJ,1552,Mirganj,970
136,Chitrakoot,58334,Chureh Kesarua,MANIKPUR,1625,Manikpur,1043
149,Hamirpur,67171,Churha,GOHAND,1770,Gohand,1188
147,Gonda,65210,Churiharpur,ITIATHOK,1740,Itiathok,1158
145,Ghaziabad,63466,Churiyala,BHOJPUR,1711,Bhojpur,1129
125,Bahraich,49141,Churwa,MIHINPURWA,1483,Mihinpurwa,900
172,Muzaffarnagar,81199,Churyala,JANSATH,2010,Jansath,1428
173,Pilibhit,81984,Chutkuna,BISALPUR,2024,Bisalpur,1442
133,Budaun,56553,Chutmuri,SAMRER,1595,Samrer,1013
147,Gonda,65003,Chuwar,CHHAPIA,1737,Chhapia,1155
147,Gonda,65079,Colonel Ganj(Rural),COLONELGANJ,1738,Colonelganj,1156
127,Balrampur,269502,Daarichoura,SHRIDUTTGANJ,1514,Shriduttganj,931
172,Muzaffarnagar,81545,Dabal,SHAHPUR,2017,Shahpur,1435
145,Ghaziabad,63709,Dabana,MURADNAGAR,1716,Muradnagar,1134
187,Varanasi,93080,Dabethua,BARAGAON,2199,Baragaon,1617
133,Budaun,55694,Dabihari,AMBIAPUR,1581,Ambiapur,999
152,Jaunpur,69926,Dabilaha,MARIYAHU,1816,Mariyahu,1234
134,Bulandshahr,56762,Dabka,ANUPSHAHR,1600,Anupshahr,1018
133,Budaun,55749,Dabthara,ASAFPUR,1582,Asafpur,1000
133,Budaun,55751,Dabtori,ASAFPUR,1582,Asafpur,1000
186,Unnao,92234,Dada Mau,BIGHAPUR,2186,Bighapur,1604
183,Sitapur,89635,Dadabad,MAHOLI,2142,Maholi,1560
120,Prayagraj,44842,Dadanpur,KAURIHAR,1422,Kaurihar,839
119,Aligarh,43424,Dadar Alupura,ATRAULI,1402,Atrauli,819
136,Chitrakoot,58335,Dadari Mafi,MANIKPUR,1625,Manikpur,1043
661,Hapur,63619,Dadayara,HAPUR,1714,Hapur,1132
177,Saharanpur,85621,Dadehara Kalan Must.,SARSAWAN,2082,Sarsawan,1500
172,Muzaffarnagar,81155,Dadheru Kalan,CHARTHAWAL,2009,Charthawal,1427
172,Muzaffarnagar,81156,Dadheru Khurd,CHARTHAWAL,2009,Charthawal,1427
180,Shahjahanpur,86900,Dadiura,BHAWAL KHERA,2099,Bhawal Khera,1517
154,Amroha,238802,Dadiyal,GANGESHWARI,1837,Gangeshwari,1255
133,Budaun,56500,Dadmai,SALARPUR,1594,Salarpur,1012
146,Ghazipur,64822,Dadni Bhanmal Rai,ZAMANIA,1734,Zamania,1152
170,Mirzapur,269168,Dado,JAMALPUR,1984,Jamalpur,1402
640,Amethi,91804,Dadra,MUSAFIR KHANA,2177,Musafir Khana,1595
170,Mirzapur,79448,Dadri,HALLIA,1983,Hallia,1401
180,Shahjahanpur,86963,Dadrol,DADROL,2100,Dadrol,1518
138,Etah,59543,Dadupur Asgharpur,ALIGANJ,1645,Aliganj,1063
183,Sitapur,89241,Dadwara,HARGAON,2136,Hargaon,1554
174,Pratapgarh,82336,Dafra,ASPUR DEOSARA,2028,Aspur Deosara,1446
187,Varanasi,92977,Dagahariya,ARAJILINE,2198,Arajiline,1616
174,Pratapgarh,82852,Dagarara,LALGANJ,2036,Lalganj,1454
167,Mathura,77813,Dagheta,BALDEO,1951,Baldeo,1369
154,Amroha,238865,Dagrauli,HASANPUR,1838,Hasanpur,1256
124,Baghpat,48579,Daha,BINAULI,1473,Binauli,890
157,Kanpur Nagar,72524,Daha Roodrapur,SHIVRAJPUR,1866,Shivrajpur,1284
159,Kheri,73535,Dahar,MITAULI,1883,Mitauli,1301
131,Basti,54698,Daharha Misra,VIKRAM JOT,1569,Vikram Jot,987
133,Budaun,55948,Daharpur Kalan,DATAGANJ,1585,Dataganj,1003
133,Budaun,56554,Daharpur Khurd,SAMRER,1595,Samrer,1013
120,Prayagraj,44843,Daharpur Urf Bandhpur,KAURIHAR,1422,Kaurihar,839
167,Mathura,78036,Daharuwa,MAT,1956,Mat,1374
172,Muzaffarnagar,81342,Dahaur,KHATAULI,2013,Khatauli,1431
633,Kasganj,60310,Daheli Bujurg,SIDHPURA,1658,Sidhpura,1076
633,Kasganj,60311,Dahelikhurd,SIDHPURA,1658,Sidhpura,1076
183,Sitapur,89383,Daheliya Shrirang,KHAIRABAD,2138,Khairabad,1556
121,Ambedkar Nagar,45835,Dahema,BHITI,1435,Bhiti,852
133,Budaun,56501,Dahemi,SALARPUR,1594,Salarpur,1012
133,Budaun,56618,Dahemu,UJHANI,1596,Ujhani,1014
180,Shahjahanpur,87074,Dahena,JALALABAD,2102,Jalalabad,1520
136,Chitrakoot,58465,Daheruchh Mafi,PAHARI,1627,Pahari,1045
167,Mathura,78138,Dahgaon,NANDGAON,1958,Nandgaon,1376
175,Rae Bareli,84203,Dahigawan,SHIVGARH,2062,Shivgarh,1480
150,Hardoi,67730,Dahirapur,BHARKHANI,1781,Bharkhani,1199
661,Hapur,63513,Dahirpur Rajjakpur,DHAULANA,1712,Dhaulana,1130
158,Kaushambi,72889,Dahiya,NEVADA,1873,Nevada,1291
135,Chandauli,58012,Dahiyaa,NIYAMATABAD,1621,Niyamatabad,1039
122,Auraiya,46496,Dahiyapur,AJITMAL,1443,Ajitmal,860
640,Amethi,90986,Dahiyawa,BHADAR,2163,Bhadar,1581
172,Muzaffarnagar,81200,Dahkheri,JANSATH,2010,Jansath,1428
661,Hapur,63562,Dahra,GARH MUKTESHWAR,1713,Garh Mukteshwar,1131
137,Deoria,59372,Dahrauli Buzurg,RUDRAPUR,1642,Rudrapur,1060
167,Mathura,266442,Dahroli,CHAUMUHA,1952,Chaumuha,1370
177,Saharanpur,85311,Daid Naur,NAKUR,2077,Nakur,1495
154,Amroha,238934,Daidera,JOYA,1839,Joya,1257
139,Etawah,60697,Daipur,MAHEWA,1665,Mahewa,1083
155,Kannauj,71241,Daipur,KANNAUJ,1844,Kannauj,1262
130,Bareilly,52803,Daiya Bojh,BAHERI,1542,Baheri,960
127,Balrampur,50496,Dakahi,BALRAMPUR,1508,Balrampur,925
133,Budaun,56409,Dakara Pukhta,SAHASWAN,1593,Sahaswan,1011
122,Auraiya,46639,Dakhalipur,BHAGYANAGAR,1445,Bhagyanagar,862
185,Sultanpur,91565,Dakhin Wara,KUREBHAR,2173,Kurebhar,1591
143,Firozabad,63140,Dakhinara,SHIKOHABAD,1705,Shikohabad,1123
640,Amethi,91445,Dakhinwara,JAMO,2171,Jamo,1589
660,Shamli,81620,Dakhori Jamalpur,THANA BHAWAN,2019,Thana Bhawan,1437
174,Pratapgarh,83180,Dakhvapur,RAMPUR SANRAMGARH,2041,Rampur Sanramgarh,1459
640,Amethi,91929,Dakkhin Gaon,SHAHGARH,2180,Shahgarh,1598
122,Auraiya,46497,Dalel Nagar,AJITMAL,1443,Ajitmal,860
138,Etah,60159,Dalelpur,SAKIT,1656,Sakit,1074
150,Hardoi,68403,Dalelpur,SURSA,1793,Sursa,1211
180,Shahjahanpur,270049,Dalelpur Jagdishpur,BANDA,2098,Banda,1516
120,Prayagraj,44309,Dalipur,BAHRIA,1414,Bahria,831
125,Bahraich,48750,Daljit Purwa,BALAHA,1477,Balaha,894
175,Rae Bareli,83586,Dalmau,DALMAU,2049,Dalmau,1467
152,Jaunpur,69867,Daloopur,MAHARAJ GANJ,1815,Maharaj Ganj,1233
166,Mainpuri,77313,Daloopur,BARNAHAL,1942,Barnahal,1360
126,Ballia,49649,Dalpatpur,BAIRIA,1491,Bairia,908
171,Moradabad,80757,Dalpatpur,MUNDA PANDEY,2003,Munda Pandey,1421
183,Sitapur,90043,Dalpatpur,REUSA,2148,Reusa,1566
134,Bulandshahr,57282,Dalpatpur Mukteshvera,AGAUTA,1599,Agauta,1017
171,Moradabad,80325,Dalpuri Bamania Mustahkam,BHAGATPUR TANDA,1997,Bhagatpur Tanda,1415
155,Kannauj,71100,Dalupur Sultan Pur,CHHIBRAMAU,1840,Chhibramau,1258
123,Azamgarh,47024,Dam Mahula,AZMATGARH,1451,Azmatgarh,868
131,Basti,54034,Damarua Jangal,GAUR,1560,Gaur,978
152,Jaunpur,70383,Damaruwa,SIKRARA,1822,Sikrara,1240
146,Ghazipur,270057,Damodarpur,JAKHANIA,1723,Jakhania,1141
120,Prayagraj,44310,Damoderpur Urf Tiwaripur,BAHRIA,1414,Bahria,831
180,Shahjahanpur,269435,Damulia,MIRZAPUR,2108,Mirzapur,1526
137,Deoria,58885,Danaur,BHATNI,1634,Bhatni,1052
150,Hardoi,67673,Danda,BHARAWAN,1780,Bharawan,1198
146,Ghazipur,63948,Dandapur,DEVKALI,1721,Devkali,1139
120,Prayagraj,265489,Dandi,DHANUPUR,1416,Dhanupur,833
130,Bareilly,52804,Dandi Abhay Chand,BAHERI,1542,Baheri,960
130,Bareilly,53095,Dandia,BITHIRI CHAINPUR,1546,Bithiri Chainpur,964
143,Firozabad,63011,Dandiamai,MADANPUR,1703,Madanpur,1121
173,Pilibhit,266687,Dandiya,AMARIYA,2021,Amariya,1439
130,Bareilly,269831,Dandoriya,FARIDPUR,1548,Faridpur,966
133,Budaun,55877,Dandra,DAHGAVAN,1584,Dahgavan,1002
152,Jaunpur,270771,Dandsawli,SHAH GANJ,1821,Shah Ganj,1239
640,Amethi,84243,Dandupur,SINGHPUR,2063,Singhpur,1481
185,Sultanpur,91759,Dandwa Kala,MOTIGARPUR,2176,Motigarpur,1594
123,Azamgarh,264783,Daniyalpur,AHIRAULA,1449,Ahiraula,866
176,Rampur,84393,Dankara,BILASPUR,2066,Bilaspur,1484
133,Budaun,55878,Danpur,DAHGAVAN,1584,Dahgavan,1002
159,Kheri,73536,Danpur,MITAULI,1883,Mitauli,1301
121,Ambedkar Nagar,272076,Danpur,TANDA,1441,Tanda,858
161,Lalitpur,75085,Danwar,BIRDHA,1906,Birdha,1324
660,Shamli,81263,Daoheri Khurd,KAIRANA,2011,Kairana,1429
186,Unnao,92288,Daolat Pur,FATEHPUR CHAURASI,2187,Fatehpur Chaurasi,1605
141,Farrukhabad,61816,Dara Pur,RAJEPUR,1683,Rajepur,1101
143,Firozabad,62740,Daragapur Bharaul,ARAON,1698,Araon,1116
133,Budaun,55753,Daraila,ASAFPUR,1582,Asafpur,1000
133,Budaun,56111,Daranagar,JAGAT,1588,Jagat,1006
183,Sitapur,89439,Daranagar,LAHARPUR,2139,Laharpur,1557
183,Sitapur,89002,Darapur,BEHTA,2133,Behta,1551
155,Kannauj,71157,Darapur Barethi,HASERAN,1842,Haseran,1260
166,Mainpuri,77443,Darapur Nagla Ind,GHIROR,1944,Ghiror,1362
143,Firozabad,62909,Darapur Raseni,HATHWANT,1701,Hathwant,1119
170,Mirzapur,80004,Darban,RAJGARH,1992,Rajgarh,1410
132,Bijnor,55070,Darbar,JALILPUR,1574,Jalilpur,992
146,Ghazipur,64632,Darbepur,SAIDPUR,1731,Saidpur,1149
135,Chandauli,266266,Darbespur,CHANDAULI,1618,Chandauli,1036
187,Varanasi,92978,Darekhu,ARAJILINE,2198,Arajiline,1616
132,Bijnor,55600,Dareyapur,NOORPUR,1580,Noorpur,998
156,Kanpur Dehat,71512,Dargawan,AKBARPUR,1848,Akbarpur,1266
158,Kaushambi,72890,Darha,NEVADA,1873,Nevada,1291
120,Prayagraj,45159,Dari,MEJA,1426,Meja,843
171,Moradabad,80469,Dari Mahmoodpur,CHHAJLET,1999,Chhajlet,1417
134,Bulandshahr,56918,Dariapur,BULANDSHAHR,1603,Bulandshahr,1021
123,Azamgarh,48337,Dariapur Nevada,TARWA,1469,Tarwa,886
146,Ghazipur,270746,Daridih,REVATIPUR,1729,Revatipur,1147
159,Kheri,73537,Darinagra,MITAULI,1883,Mitauli,1301
123,Azamgarh,48037,Dariya Pur,PHULPUR,1465,Phulpur,882
168,Mau,270636,Dariyabad,GHOSI,1964,Ghosi,1382
661,Hapur,63782,Dariyapur,SIMBHAWALI,1718,Simbhawali,1136
158,Kaushambi,72664,Dariyapur Jita,KARA,1869,Kara,1287
185,Sultanpur,91567,Darjipur,KUREBHAR,2173,Kurebhar,1591
163,Hathras,76126,Darkauli,SASNI,1923,Sasni,1341
640,Amethi,90816,Darkha,AMETHI,2160,Amethi,1578
161,Lalitpur,75031,Daroni,BAR,1905,Bar,1323
150,Hardoi,68113,Daroo Kuinya,MALLAWAN,1788,Mallawan,1206
136,Chitrakoot,58466,Darsenda,PAHARI,1627,Pahari,1045
152,Jaunpur,70590,Darunpur,SUJAN GANJ,1825,Sujan Ganj,1243
122,Auraiya,46498,Darvatpur,AJITMAL,1443,Ajitmal,860
142,Fatehpur,62570,Darveshpur,MALWAN,1695,Malwan,1113
166,Mainpuri,77444,Darwah,GHIROR,1944,Ghiror,1362
150,Hardoi,68336,Daryapur Bikku,SHAHABAD,1792,Shahabad,1210
640,Amethi,90987,Dasaipur,BHADAR,2163,Bhadar,1581
131,Basti,266910,Dasauti,SAU GHAT,1568,Sau Ghat,986
120,Prayagraj,44441,Daser,DHANUPUR,1416,Dhanupur,833
185,Sultanpur,91499,Dasgarpara,KARAUDIKALA,6897,Karaudikala,6714
186,Unnao,92289,Dashari,FATEHPUR CHAURASI,2187,Fatehpur Chaurasi,1605
147,Gonda,65283,Dasiapur,JHANJHARI,1741,Jhanjhari,1159
145,Ghaziabad,63750,Dasna Dehat,RAJAPUR,1717,Rajapur,1135
174,Pratapgarh,83058,Dasrathpur,PATTI,2039,Patti,1457
138,Etah,60014,Dastampur,NIDHAULI KALAN,1653,Nidhauli Kalan,1071
661,Hapur,239140,Dastoi,HAPUR,1714,Hapur,1132
120,Prayagraj,45050,Daswar,MANDA,1424,Manda,841
127,Balrampur,50884,Dataloopur,REHERA BAZAAR,1513,Rehera Bazaar,930
159,Kheri,73538,Datelikalan,MITAULI,1883,Mitauli,1301
660,Shamli,81668,Dathera,UN,2020,Un,1438
661,Hapur,63783,Datiyana,SIMBHAWALI,1718,Simbhawali,1136
172,Muzaffarnagar,81456,Datiyana,MUZAFFARNAGAR,2015,Muzaffarnagar,1433
131,Basti,53792,Datua Khoor Urf Bedu Khoor,BANKATI,1557,Bankati,975
132,Bijnor,55072,Datyana,JALILPUR,1574,Jalilpur,992
140,Ayodhya,61361,Daudaha,TARUN,1677,Tarun,1095
175,Rae Bareli,83426,Daudnagar,AMAWAN,2045,Amawan,1463
185,Sultanpur,90928,Daudpatti,BHADAIYA,2162,Bhadaiya,1580
123,Azamgarh,47025,Daudpur,AZMATGARH,1451,Azmatgarh,868
159,Kheri,73196,Daudpur,BIJUWA,1878,Bijuwa,1296
174,Pratapgarh,82339,Daudpur,ASPUR DEOSARA,2028,Aspur Deosara,1446
174,Pratapgarh,83059,Daudpur,PATTI,2039,Patti,1457
175,Rae Bareli,83714,Daudpur,HARCHANDPUR,2052,Harchandpur,1470
185,Sultanpur,91637,Daudpur,KURWAR,2174,Kurwar,1592
175,Rae Bareli,83587,Daudpur Ramnagar,DALMAU,2049,Dalmau,1467
633,Kasganj,60367,Daukeli,SORON,1659,Soron,1077
171,Moradabad,80758,Daulara,MUNDA PANDEY,2003,Munda Pandey,1421
144,Gautam Buddha Nagar,63360,Daularajpur,JEWAR,1710,Jewar,1128
171,Moradabad,80759,Daulari,MUNDA PANDEY,2003,Munda Pandey,1421
146,Ghazipur,64555,Daulat Nagar,SADAT,1730,Sadat,1148
131,Basti,54626,Daulat Pur,SAU GHAT,1568,Sau Ghat,986
159,Kheri,73197,Daulata Pur,BIJUWA,1878,Bijuwa,1296
121,Ambedkar Nagar,45911,Daulatabad,BHIYAWAN,1436,Bhiyawan,853
125,Bahraich,48751,Daulatpur,BALAHA,1477,Balaha,894
138,Etah,59781,Daulatpur,JAITHARA,1649,Jaithara,1067
151,Jalaun,68849,Daulatpur,KUTHAUND,1800,Kuthaund,1218
162,Lucknow,75661,Daulatpur,MALIHABAD,1916,Malihabad,1334
167,Mathura,77814,Daulatpur,BALDEO,1951,Baldeo,1369
172,Muzaffarnagar,81407,Daulatpur,MORNA,2014,Morna,1432
174,Pratapgarh,82793,Daulatpur,LAKSHAMANPUR,2035,Lakshamanpur,1453
180,Shahjahanpur,86901,Daulatpur,BHAWAL KHERA,2099,Bhawal Khera,1517
162,Lucknow,264931,Daulatpur,BAKSHI-KA-TALAB,1911,Bakshi-Ka-Talab,1329
171,Moradabad,80760,Daulatpur Azamatpur,MUNDA PANDEY,2003,Munda Pandey,1421
661,Hapur,63515,Daulatpur Dhikari,DHAULANA,1712,Dhaulana,1130
121,Ambedkar Nagar,46350,Daulatpur Iksara,TANDA,1441,Tanda,858
134,Bulandshahr,57564,Daulatpur Kalan,UNCHAGAON,1614,Unchagaon,1032
143,Firozabad,63012,Daulatpur Karkha,MADANPUR,1703,Madanpur,1121
147,Gonda,64889,Daulatpur Mafi,BABHANJOT,1735,Babhanjot,1153
167,Mathura,77990,Daulatpur Mathura,GOVARDHAN,1955,Govardhan,1373
138,Etah,59836,Daulatpur Mushki,JALESAR,1650,Jalesar,1068
640,Amethi,91304,Daulatpur Nisura,JAGDISHPUR,2169,Jagdishpur,1587
173,Pilibhit,269122,Daulatpur Ta Chandpur,PURANPUR,2027,Puranpur,1445
171,Moradabad,80540,Daulatpur Tigri(M.S.T),DILARI,2000,Dilari,1418
154,Amroha,265829,Daulatpuri,AMROHA,1834,Amroha,1252
171,Moradabad,80541,Daulawala,DILARI,2000,Dilari,1418
183,Sitapur,89636,Dauli,MAHOLI,2142,Maholi,1560
130,Bareilly,53287,Dauli Jawahar Lal,FATEHGANJ WEST,1549,Fatehganj West,967
130,Bareilly,53336,Dauli Raghuber Dayal,KYARA,1550,Kyara,968
153,Jhansi,70706,Daun,BADAGAON,1827,Badagaon,1245
120,Prayagraj,44658,Dauna,JASRA,1419,Jasra,836
152,Jaunpur,70136,Dauri,RAM NAGAR,1819,Ram Nagar,1237
133,Budaun,56112,Dauri Narottampur,JAGAT,1588,Jagat,1006
145,Ghaziabad,63751,Dausa Banjarpur,RAJAPUR,1717,Rajapur,1135
123,Azamgarh,273809,Davanpara,PAWAI,1464,Pawai,881
659,Sambhal,56176,Davanthara Shyam,JUNAWAI,1589,Junawai,1007
659,Sambhal,56177,Davathara Hardayal,JUNAWAI,1589,Junawai,1007
659,Sambhal,56178,Davathara Himanchal,JUNAWAI,1589,Junawai,1007
183,Sitapur,89975,Davindapur,RAMPUR MATHURA,2147,Rampur Mathura,1565
118,Agra,42788,Davli,AKOLA,1387,Akola,804
185,Sultanpur,91184,Davrahar,DUBEPUR,2167,Dubepur,1585
133,Budaun,55752,Davri,ASAFPUR,1582,Asafpur,1000
135,Chandauli,57793,Dawari Kala,CHAKIYA,1617,Chakiya,1035
161,Lalitpur,75147,Dawni,JAKHAURA,1907,Jakhaura,1325
659,Sambhal,80106,Dawoi,ASMAULI,1994,Asmauli,1412
156,Kanpur Dehat,71932,Daya,RASULABAD,1855,Rasulabad,1273
