district_code,tehsil_code,village_code,village_name,gram_panchayat_code,gram_panchayat_name
146,989,204753,Chakmada,64807,Shekhpur
146,988,204049,Chakmadho,64564,Hiradhar Pur
146,987,203579,Chakmak Pur,64080,Dhamupur
146,990,205863,Chakmaksud Urf Mudera,64454,Kandharpur
146,988,204085,Chakmariyam,64572,Kandar
146,991,206418,Chakmazid Bisen,64830,Duhiya
146,991,206427,Chakmazid Urf Chakiya,64820,Chakmazid Urf Chakiya
146,990,205861,Chakmir Muhammad Urf Mirpur,64454,Kandharpur
146,988,204392,Chakmiran,64663,Mirjapur
146,987,203772,Chaknoor,64313,Karakapur
146,991,206443,Chakparsotam Gulab Bagh Kalan,64846,Malsa Kalan
146,991,206445,Chakparsotam Gulabdas Khurd,64846,Malsa Kalan
146,988,204403,Chakphatma Urf Balua,63965,Khojanpur
146,6834,205610,Chakraj Sahi,64692,Amwa Askaran
146,987,203528,Chakroy Patti,64121,Mustfabad Urf Baragaon
146,990,205891,Chaksahbaj Kuli Urf Saraya,64436,Sahbajkuli
146,990,206182,Chaksaiad Kaloo,63899,Mahender
146,989,205086,Chaksaida,64064,Dhawa
146,991,206671,Chaksarai Baikunathpur,64510,Nagsar Mir Rai
146,987,203985,Chaksdur,64602,Sesukapar
146,991,206420,Chakshah Hazi,64833,Garoa Maksoodpur
146,988,204366,Chaktaj,64658,Maharoompur
146,990,205824,Chakvajed Mu. Bhala,64425,Bhala
146,988,204434,Chakwaj Urph Bhatpurwa,63965,Khojanpur
146,989,204940,Chakwaker,64025,Subhakharpur
146,987,203562,Chalni,269874,Chalni
146,990,206186,Champapur Chak Doyam,63884,Gondoor
146,990,206178,Champapur Shikohabad,63884,Gondoor
146,990,206188,Champapur Tafe Ugarsen,63884,Gondoor
146,989,204719,Champaran Patti,64781,Didohar
146,990,206212,Chamrari,63882,Dhudia
146,6834,205489,Chamrupur,64202,Chak Jainab
146,6835,206758,Chand Barhi,63840,Bhataura
146,989,205073,Chandan Baha,245542,Mishraulia
146,990,206124,Chandany,64437,Chandany
146,6834,205509,Chandehara,64273,Uchauri
146,989,204919,Chandpur,64398,Para
146,990,206163,Chandpur,63880,Chandpur
146,990,205815,Chandpur,64726,Karimuddinpur
146,988,204126,Chandpur,64690,Chandpur
146,989,204728,Chandradeopur,64771,Bharsar
146,989,204958,Chandrasen Pah,266506,Badhui Khurd
146,989,204697,Chanwan,64784,Gopolpur
146,6834,204812,Chanwar,64369,Chanwar
146,988,204649,Charipur,63944,Charipur
146,6834,205471,Charya,64264,Shakarpur Kalan
146,989,204954,Chataipara,64055,Raipur
146,6834,205300,Chatar Pura,64192,Awara Kol
146,988,204013,Chatura Pur,64593,Pattigaribpur Alias Mai
146,990,206106,Chaubaypur,64430,Chak Alam
146,989,204680,Chaubeypur,64777,Tarcha
146,991,206560,Chaudharipur,245547,Lakhmipur Urf Abhaipur
146,988,204412,Chaudi,270538,Chaudi
146,989,205072,Chauki Jeodhar,64063,Sonhuliya Urf Bakuliyapur
146,990,205880,Chaukiya,64467,Nagwa Urf Nawapura
146,987,203807,Chaura,64293,Chaura
146,990,205687,Chaura,269099,Nihalpur
146,989,204918,Chaura Bogh,64370,Chaura Bogh
146,6834,205514,Chaura Mu. Kagjipur,64203,Chawra
146,989,204980,Chaurahi,64028,Chaurahi
146,6835,206719,Chaurahi,63858,Pachauri
146,991,206489,Chauri,64817,Chakesia Urf Khalilan Chak
146,6834,204658,Chauthi,64778,Chauthi
146,987,203572,Chauthi Jamin Samur,64139,Semaur
146,6834,205453,Chavanpur Kodar,64240,Mubarakpur M. Hasanpur
146,6834,205393,Chawanpur Gani,64204,Chawanpur Gani
146,6834,205785,Chawanpur Jalal,64701,Gortiyara
146,6834,205312,Cheruiya,64243,Muhammadpur Kusum
146,988,204139,Chetakpur,64652,Kudhalabi
146,988,204624,Chhapara,63945,Chhapara
146,987,203733,Chhapari,64294,Chhapari
146,988,204156,Chhapra,64653,Chapra
146,987,203515,Chhatma,64107,Khudabax Pur
146,988,204107,Chhatma,64350,Sultaanpur Bairisaal
146,990,205912,Chhattarpur,64438,Chhattarpur
146,989,205137,Chhawani Vise,64029,Chhawani Line
146,991,206433,Chhawar Patti,64823,Dadni Ranber Rai
146,988,204527,Chilar,63946,Chilar
146,990,206278,Chilbil Pati,63872,Awathhi Basant
146,6834,205410,Chilbili,64258,Sawana
146,987,203902,Chilbilia,270515,Ranipur
146,988,204196,Chilona Kalan,64628,Chilona Kalan
146,988,204197,Chilona Khurd,64628,Chilona Kalan
146,987,203788,Chirar,64334,Nasirpur
146,6834,205483,Chirayata Khanpur,64206,Dahi
146,991,206484,Chitawan Patti,64821,Chitawan Patti
146,988,204599,Chitora,63947,Chitora
146,6835,206786,Chitrakoni,63841,Chitrakoni
146,989,204710,Chmaru Chak,64791,Kharagpur
146,989,205197,Chochakpur,64151,Chochakpur
146,987,203585,Choja Khas,64085,Gauranam Sadkalpur
146,987,203803,Chokari,64295,Chokari
146,989,205116,Chokia Khas,64030,Chokia Khas
146,988,204094,Chooza Nababaj,64276,Andhokhar
146,6834,205934,Chunguni Pur,64428,Brahamdas Pur
146,987,203519,Churaman Pur,64077,Churaman Pur
146,987,203818,Churaman Pur,64351,Surharpur Haricharan
146,989,204890,Churamanpur,64357,Abishan
146,990,206141,Churihar Pah,63893,Lauwadih
146,6834,205488,Cipah,64205,Sipah
146,989,204910,Dadi Kala,64371,Dadi Kala
146,988,204263,Dadibadi,64640,Gopaalpur
146,989,204929,Dadiwan,64368,Boeri
146,991,206436,Dadni Bhanmal Rai,64822,Dadni Bhanmal Rai
146,991,206432,Dadni Ranber Rai,64823,Dadni Ranber Rai
146,987,203556,Dadra,64080,Dhamupur
146,988,204192,Dadra,64610,Ameda
146,988,204553,Dagipur,63979,Nasara
146,987,203993,Daharmawa Urf Kosa,64553,Daharmawa Urf Kosa
146,988,204345,Dahen,64629,Dahen
146,6834,205591,Dahendu,64710,Dahendu
146,6834,205480,Dahi,64206,Dahi
146,6834,205565,Dahi,269788,Kadipur Khurd
146,6834,205390,Dahigana,64228,Khetabpur
146,990,206266,Dahinwar,63894,Lochin
146,988,204314,Dahra Kala,64630,Dahra Kala
146,988,204320,Dahra Khurd,64631,Dahra Khurd
146,990,206045,Dal Sagar,64452,Jakarauli
146,987,203580,Dalpat Patti,64122,Nasratpur Dhirji
146,990,205630,Dalpatpur,64694,Asawar
146,990,205897,Dalpatpur,64435,Chak Rukundinpur
146,6835,206760,Dalpatpur,270669,Dalpatpur
146,6835,206649,Dalpatpur T Reotipur,64518,Reotipur
146,6834,205561,Dam Pur,64247,Mampur
146,987,203602,Damodar Pur,270057,Damodarpur
146,987,203466,Damodar Pur,64078,Damodar Pur
146,6834,205430,Damodarpur,64207,Dariyapur
146,989,205234,Damodarpur Gangbarar,64184,Sikandarpur Uparwar
146,989,205225,Damodarpur Uparwar,64184,Sikandarpur Uparwar
146,989,204687,Dandapur,64783,Gazapatpur
146,988,204525,Dandapur,63948,Dandapur
146,989,204737,Dandi Khurd,267364,Dandi Khurd
146,6834,204651,Dandwar,64799,Nakhatpur
146,990,206295,Danetha,268586,Danetha
146,989,204969,Dangaradih,64045,Mahuwari
146,990,205864,Daniyal Chak,64454,Kandharpur
146,989,204773,Daniyal Sarai,64766,Baghol
146,987,203743,Darana,270449,Todarpur
146,991,206523,Darauli,64824,Darauli
146,988,204186,Darbepur,64632,Darbepur
146,987,203990,Darhwal,64554,Darhwal
146,988,204185,Darhwal,64633,Darhawal
146,6834,205504,Dari Chak,64203,Chawra
146,990,205887,Dari Deeh,64478,Sarai Bahadur
146,988,204370,Daria Chak,64663,Mirjapur
146,989,205229,Daria Patti,64176,Ramnathpur
146,6835,206664,Daridih,270746,Daridih
146,6834,205418,Dariyapur,64207,Dariyapur
146,990,206100,Dariyapur,64445,Gouspur
146,988,204394,Darjichak,64678,Raval
146,987,203893,Dasrathpur,64545,Bhala Buzurg
146,6834,205491,Daswantpur,64235,Makhdumpur
146,991,206682,Daswantpur,270747,Daswantpur
146,990,206007,Dauan Silaich,64482,Silaich
146,990,206021,Daud Pur,64439,Daud Pur
146,991,206517,Daudahi,64852,Phulli
146,988,204195,Daudpur,64628,Chilona Kalan
146,987,203675,Daudpur Chakiya,64345,Sarai Manikraj
146,6834,205389,Daudpur M. Khetabpur,64228,Khetabpur
146,6834,205439,Daudpur T. Durgasthan,64216,Hasanpur Gaura
146,991,206577,Daudpur T. Gaighat,270661,Daudpur
146,987,203968,Daulat Nagar,64555,Daulat Nagar
146,990,206317,Daulat Pur,63902,Mania
146,988,204338,Daulatpur,64634,Daulatpur
146,987,203479,Dawa,64079,Dawa
146,988,204551,Dawasiha,63949,Dawasiha
146,990,206351,Dayal Pur,63923,Sukhdehra
146,987,203757,Dayalpur,64297,Dhurehra
146,987,203754,Dayalpur Nonari,64335,Niyanv
146,989,204825,Deevan Patti,64388,Mahegwan
146,990,205678,Dehama,64711,Dehama
146,6835,942895,Dehwal,270665,Dehbal
146,987,203952,Dehwan,64556,Dehwan
146,990,206097,Delawalpur,64445,Gouspur
146,987,203563,Denijpur,269874,Chalni
146,6835,206703,Deo Dhanpur,63850,Karahia
146,988,204595,Deochand Pur,63950,Deochand Pur
146,989,205145,Deokali,64031,Deokali
146,988,204482,Deokali,63951,Deokalee
146,6835,206765,Deokali,63842,Deokalee
146,991,206431,Deokatia Urf Lathia,64823,Dadni Ranber Rai
146,991,206576,Deorhi,64826,Deorhi
146,990,206208,Deoria,63881,Deoria
146,991,206470,Deoria,64825,Deorea
146,991,206628,Derhgawan,64498,Derhgawan
146,990,206391,Dev Chand Pur,63873,Badauli Adai
146,991,206598,Devaitha,64827,Devaitha
146,6834,205349,Devali,64208,Devali
146,988,204031,Devapar,64557,Devapar
146,987,203801,Devkali M. Yousufpur,64355,Usuf Pur
146,989,204765,Devkathia,64779,Devkathia
146,988,204554,Devpur,63952,Devpur
146,991,206453,Dewa Bairanpur,64828,Dewa Bairanpur
146,988,204212,Dewachandpur,64637,Fardiha
146,6835,206796,Dewal,63843,Dewal
146,989,204840,Dewapur,64378,Govindpur Kirat
146,6834,205727,Dewar Nisfi,64706,Birsingh Pur
146,987,203502,Dewaria,64070,Bahrampur
146,988,204262,Dhakhva,64676,Rampura
146,988,204236,Dhamawal,64623,Bhariya
146,989,205167,Dhamoopur,64153,Dharawan
146,987,203550,Dhamupur,64080,Dhamupur
146,988,204637,Dhanaipur,245537,Dhanaipur
146,6835,206718,Dhanapur,63846,Gahmar
146,6835,206783,Dhanari,63844,Dhanari
146,6834,204673,Dhaneshpur,64780,Dhaneshpur
146,989,204731,Dhaneshpur Nankar,64786,Jagadishpur Vidyapat
146,987,203933,Dhanuan,64533,Asspur
146,990,206398,Dhap Balua,63874,Balua Tapa Shahpur
146,990,206099,Dhap Gauspur,64445,Gouspur
146,988,204191,Dhara,64610,Ameda
146,989,205275,Dharammarpur Gangbarar,64152,Dharammarpur Uparwar
146,989,205273,Dharammarpur Uparwar,64152,Dharammarpur Uparwar
146,988,204620,Dharawa,63953,Dharawa
146,989,205168,Dharawan,64153,Dharawan
146,988,204316,Dhargarpur,64635,Dharmarpur
146,987,203621,Dharhammir,64118,Molnapur
146,6834,205563,Dharhara,269788,Kadipur Khurd
146,988,204535,Dhari Kala,270531,Dhari Kala
146,988,204514,Dhari Khurd,63954,Dhari Khurd
146,990,205846,Dharmadih,64433,Chak Molana Khejir
146,987,203561,Dharmagat Pur,64081,Dharmagat Pur
146,990,206084,Dharmpura,64457,Kathut
146,6834,205546,Dharwa,64209,Dharwa
146,6834,205371,Dharwara Kalan,64210,Dharwara Kalan
146,6834,205370,Dharwara Khurd,64210,Dharwara Kalan
146,987,203507,Dhaurehra Gopal Rai,64082,Dilla
146,987,203814,Dhava M. Faridpur,64288,Buran Pur
146,987,203808,Dhava M. Muhabbatpur,64296,Dhava M. Muhabbatpur
146,989,205045,Dhawa,64064,Dhawa
146,989,205162,Dhelawan,64154,Dhelawan
146,987,203584,Dhirjit,64085,Gauranam Sadkalpur
146,989,205164,Dhitua,64145,Akunhspur
146,6834,205416,Dholipur M. Jairampur,64221,Jairampur Magwal
146,6834,204810,Dhotari,64377,Ghariha
146,988,204346,Dhrahra,64629,Dahen
146,988,204447,Dhruwarjun,63955,Dhruwarjun
146,990,206205,Dhudia,63882,Dhudia
146,988,204152,Dhundh Pura,64657,M. Rafi Alias Shivdaspur
146,987,203742,Dhurehra,64297,Dhurehra
146,991,206578,Dhuska,64829,Dhuska
146,989,205000,Diara Dungurpur,64038,Jallapur
146,990,205715,Didirpur Chak Fatma,64709,Chak Fatma
146,989,204723,Didohar,64781,Didohar
146,6834,205566,Dihawa,269835,Dihawa
146,988,204090,Dihwa Lakhmanpur,64274,Akrav
146,991,206586,Dilachawar,270662,Dilachawar
146,987,203721,Dilaval Patti,64298,Dilaval Patti
146,990,205722,Dilawal Pur,64740,New Urf Uncha Dih
146,6835,206777,Dildar Nagar,63845,Dildarnagar
146,989,205122,Dilia,64032,Dilia
146,987,203509,Dilla,64082,Dilla
146,6834,205745,Dilsaz Pur,64712,Dilsaz Pur
146,987,203980,Dilwlpur,64603,Shikarpura
146,989,205247,Dinapur,64155,Dinapur
146,988,204277,Dinoora,64620,Bhabhora
146,6834,205765,Dittanpur,64753,Samaur
146,988,204644,Diyara Bad,63978,Nari Pachdewa
146,989,205006,Diyara Bawara,64016,Bawara
146,989,205007,Diyara Bhagarpah,64016,Bawara
146,989,205015,Diyara Dumariya,64016,Bawara
146,991,206474,Diyara Jivpur,64836,Jeevpur
146,989,205004,Diyara Khalispur,64039,Khalishpur
146,987,203982,Doara,64558,Doara
146,991,206673,Dohala,64511,Nagsar Newajurai
146,987,203488,Dohara,64089,Hardashpur Kala
146,990,206056,Dolatabad,64440,Dolatabad
146,6834,205438,Dolipur,64217,Horilpur Baresar
146,990,206015,Doman Pura,64441,Doman Pura
146,989,204852,Domanpur,64404,Sarai Mubarak
146,6834,205790,Dondha,64713,Dondha
146,6834,204827,Dondsar,64372,Dondsar
146,990,206331,Donpah,63894,Lochin
146,990,206069,Dorapur,64423,Badhaipur
146,988,204492,Doria,270559,Dehiya
146,987,203983,Doriya,64603,Shikarpura
146,988,204621,Dubaitha,63956,Dubaitha
146,990,205875,Dubaoliya,64461,Lakhmipur
146,990,205637,Dubihan,64714,Dubihan
146,990,206070,Duboullia,64487,Tandwa
146,991,206555,Dudhagarh,245547,Lakhmipur Urf Abhaipur
146,6834,205353,Dudhaura,64211,Dughora
146,987,203458,Dudhich Pur,64106,Khojapur
146,991,206417,Duhiya,64830,Duhiya
146,6834,205950,Dulam Pur,64431,Chakbaker Rajela
146,989,204717,Dulladih,64804,Sahabuddinpur
146,987,203510,Dullahpur,64083,Dullahpur
146,6835,206690,Dullahpur,64499,Dullah Pur
146,987,203545,Dullahpur Bechu Urf Sarai,64080,Dhamupur
146,990,206094,Dullampah,64422,Baluwa Tapa Kathut
146,989,205014,Dumariya,64016,Bawara
146,6834,205519,Dumraw Urf Bhatwalia,64222,Kagjipur
146,989,204999,Dungurpur,64038,Jallapur
146,6834,205322,Durga Asthan,64212,Durga Asthan
146,988,204174,Durjanpur,270470,Jonpur
146,6834,204843,Durkhushi,64373,Durkhushi
146,987,203613,Eakdila,64075,Buranpur
146,6834,205543,Ebarahimpur M. Maheshpur,64196,Barar
146,987,203949,Ebrahimpur,64559,Ebrahimpur
146,987,203452,Ebrahimpur,64112,Majhnpur Kala
146,6834,205594,Ebrahimpur Dayal Simgh,270776,Sagapali Murar Singh
146,6834,205551,Ebrahimpur Kalan,64241,Mubarakpur Net
146,6834,205558,Ebrahimpur Khurd T. Nonhara,64241,Mubarakpur Net
146,6834,205593,Ebrahimpur Murar Singh,270776,Sagapali Murar Singh
146,988,204432,Ebrahimpur Urf Talisa,63941,Bhitari Taraphhatim
146,988,204252,Echwal,64636,Echwal
146,6834,205305,Ema Patti,64271,Surwat Shahpur
146,6834,205493,Emamuddinpur,269690,Emamuddinpur
146,987,203605,Enamipur,270057,Damodarpur
146,987,203511,Enamipur,64083,Dullahpur
146,988,204386,Enamipur,64607,Alapchak
146,6834,205550,Enayat Pur,64241,Mubarakpur Net
146,988,204439,Enayatpur,63988,Raispur
146,987,203806,Endarpur Chhiri,64299,Endarpur Chhiri
146,6834,205608,Englishpur,64692,Amwa Askaran
146,6834,205520,Fahimpur,64227,Khajuha
146,6834,205967,Faizullah Pur,64442,Faizullah Pur
146,990,205930,Fakhrabad,268326,Fakhrabad
146,987,203731,Fanikarna,64317,Bakhara
146,988,204213,Fardiha,64637,Fardiha
146,6834,205292,Faridanpur,269762,Faridanpur
146,987,203998,Faridpur,64561,Ghhni
146,6835,942896,Faridpur,270666,Faridpur
146,987,203815,Faridpur Hulas Rai,64288,Buran Pur
146,6834,205425,Fate Saraya,64213,Faitehsara
146,989,204904,Fatehpur,64374,Fatehpur
146,6834,205502,Fatehpur,64223,Fatehpur
146,988,204634,Fatehpur,63931,Baghipur
146,988,204362,Fatehpur,64665,Mudiar
146,988,204135,Fatehpur,64670,Nayakdih
146,988,204222,Fatehpur,64675,Zameen Sandal
146,989,204995,Fatehpur Arwa,64033,Fatehpur Arwa
146,988,204411,Fatehpur Aual,270538,Chaudi
146,988,204418,Fatehpur Panjum,63940,Bhitari Taraf Sadur
146,988,204421,Fatehpur Soam,63940,Bhitari Taraf Sadur
146,988,204426,Fatehpur Susum,63940,Bhitari Taraf Sadur
146,988,204423,Fatehpur Taiyab,63989,Rajapur Urf Alampur
146,989,205079,Fatehpursikndar.Deh.,266787,Fetehpur Sikandar
146,989,205126,Fatehullahpur,64034,Fatehullahpur
146,990,206211,Fateullahpur,63882,Dhudia
146,990,206218,Fateullahpur,63884,Gondoor
146,987,203890,Fatimpur,270511,Fatimpur
146,6834,205569,Fazalganj Urf Pathanpura,64260,Shah Pur Usri
146,6834,204832,Fephra,64375,Fephra
146,990,206386,Firoj Pur,63883,Firaaj Pur
146,990,206338,Firoj Pur Khurd,63923,Sukhdehra
146,990,206096,Firojpur M. Gauspur,64445,Gouspur
146,6834,205524,Firojpur M. Maheshpur Kalan,64231,Maheshpur Kalan
146,987,203797,Firozpur,64346,Sarauli Urf Pahetiya
146,990,205895,Firozpur Kalan,64443,Firozpur Kalan
146,987,203766,Firozshah,64300,Firozshah
146,987,203999,Foladpur,64561,Ghhni
146,989,205044,Foolpur,64064,Dhawa
146,987,203441,Foolpur Nababad,64099,Joharpur
146,987,203885,Gadaipur,64560,Gadaipur
146,987,203969,Gadaipur,64581,Khuthi
146,6835,206698,Gadaipur,63850,Karahia
146,988,204241,Gadanpur,64638,Gadanpur
146,6834,205596,Gadopur,270776,Sagapali Murar Singh
146,6835,206675,Gagran,64500,Gagran
146,6834,204657,Gahali Basarikpur,64782,Gahali Basarikpur
146,987,203672,Gaharpur,64132,Rampur Belbhadra
146,991,206559,Gaharpura,245547,Lakhmipur Urf Abhaipur
146,988,204125,Gahira,64690,Chandpur
146,6835,206711,Gahmar,63846,Gahmar
146,6835,206714,Gahmar,63846,Gahmar
146,991,206511,Gaidpur,270601,Sarai Murad Ali
146,991,206570,Gaighat,64831,Gaighat
146,6834,204813,Gain,64376,Gain
146,987,203611,Gajadhar Pur,64084,Gajadhar Pur
146,6834,205951,Gajraj Gadai Pur,64431,Chakbaker Rajela
146,988,204639,Gambhirpur,63974,Manjha
146,990,206059,Gambhirpur Husanbakay,64418,Bahadurpur
146,990,206058,Gambhirpur Khurd Gopalchauba,64418,Bahadurpur
146,990,206057,Gambhirpur Nawada,64418,Bahadurpur
146,989,204743,Ganapur,267364,Dandi Khurd
146,6834,205955,Gandesar,64431,Chakbaker Rajela
146,990,205759,Gandhpa,64715,Gandhpa
146,990,205922,Ganeshpur,64465,Meranpur
146,991,206623,Gang Barar Dawami Patkani,64516,Patkania
146,991,206622,Gang Barar Madid Patkanian,64516,Patkania
146,991,206601,Gang Barar Mednipur,64509,Mednipur Mustahakam
146,987,203517,Gangapur,64107,Khudabax Pur
146,990,206068,Gangaram Patti,64487,Tandwa
146,991,206609,Gangbarar Bawara,64524,Sujan Pur
146,991,206452,Gangbarar Chak Medini,270589,Chak Medni No.1
146,991,206483,Gangbarar Chitawan Patti,64821,Chitawan Patti
146,991,206464,Gangbarar Deoria Abhilash Rai,64825,Deorea
146,991,206462,Gangbarar Deoria Bhullan Rai,64825,Deorea
146,991,206463,Gangbarar Deoria Gurudayal Rai,64825,Deorea
146,991,206450,Gangbarar Dewa Bairanpur,64828,Dewa Bairanpur
146,989,205003,Gangbarar Dungurpur,64038,Jallapur
146,991,206413,Gangbarar Golaghat,64830,Duhiya
146,991,206610,Gangbarar Juvrajpur,64505,Juvraj Pur
146,991,206482,Gangbarar Manjharia,64847,Manjharia
146,991,206472,Gangbarar Matsa,64848,Matsa
146,991,206451,Gangbarar Rampurpatti Sarnam K,64855,Rampur Patti Sarnam Khan No.1
146,991,206465,Gangbarar Sabbalpur Bhanmalpur,64858,Sabbalpur Kalan
146,991,206599,Gangbarar Tari,64525,Tari Ghat
146,991,206461,Gangbararpah Saiyad Raja,64851,Pah Saiyad Raza
146,6834,205475,Gangoli,64214,Gangoli
146,989,205198,Gangupah,64187,Sonharia
146,989,204741,Gani Chak,64769,Bantara
146,991,206423,Garaha Chhanbe,64832,Garaha Chhanbe
146,991,206566,Garahawa Urf Prahladpur,270661,Daudpur
146,991,206537,Garahi Chak Jahirullah,270650,Garahi Chak Jahirullah
146,990,205684,Garar,64718,Govindpur
146,988,204564,Garatholi,270552,Garatholi
146,991,206419,Garoa Maksoodpur,64833,Garoa Maksoodpur
146,6834,205829,Gathia,64444,Gathia
146,6834,205828,Gaura,268214,Gaura
146,991,206626,Gaura,64501,Gaura
146,987,203597,Gaura Khurd,270066,Shahpur Sonamrai
146,6834,205433,Gaura Khurd,64216,Hasanpur Gaura
146,987,203592,Gauranam Sadkalpur,64085,Gauranam Sadkalpur
146,987,203591,Gaurar Khas,64086,Gaurar Khas
146,6834,205786,Gaurtiara,64701,Gortiyara
146,989,205075,Gausabad,64021,Bikapur
146,990,205920,Gauslajampur,64438,Chhattarpur
146,987,203876,Gauspur,64301,Gauspur
146,988,204287,Gavipur,64639,Gavipur
146,990,205932,Gayhuni,64450,Husaypur
146,989,204688,Gazapatpur,64783,Gazapatpur
146,6834,205515,Gazipur,64203,Chawra
146,6834,204834,Gehundi,267223,Gehundi
146,988,204349,Gepan Chak,270463,Jiwanchak
146,987,203478,Ghamrao,269844,Dhamrao
146,987,203483,Ghanbaur,64143,Tandwa Tappa Jalalabad
146,987,203728,Ghansyam Pur,64291,Chak Daud
146,6834,204811,Ghariha,64377,Ghariha
146,991,206426,Ghatampur,64832,Garaha Chhanbe
146,987,203607,Ghatora,64087,Ghatora
146,987,203997,Ghhni,64561,Ghhni
146,987,203568,Ghirji Joat,270046,Bijahra
146,989,204917,Ghobaha,64403,Ruhepur
146,990,205975,Ghoghodih,64474,Rajapur
146,988,204214,Ghoghwa,64637,Fardiha
146,6835,206764,Ghoswal,63842,Deokalee
146,988,204048,Ghurepur,64564,Hiradhar Pur
146,989,204754,Ghusurupur,64807,Shekhpur
146,990,205977,Girdhariya Kala,64474,Rajapur
146,990,205976,Girdhariya Khurd,64474,Rajapur
146,987,203557,Gobar Jota,64103,Kesrua
146,6834,205539,Gobardhanpur,64231,Maheshpur Kalan
146,988,204099,Gobind Sarai,64347,Sauri
146,6834,205533,Gobindpur,64265,Shiwari Dih
146,988,204563,Gobindpur,270552,Garatholi
146,989,205077,Goda Dehatee,64035,Goda
146,988,204528,Goda Kala,64008,Vikhaepur
146,987,203560,Gogwal(Gomwakh),64103,Kesrua
146,991,206680,Gohda Bishun Pura,64502,Gohda Bishun Pura
146,987,203879,Gokalpur,270246,Goppur
146,988,204021,Gokulray Patti,64536,Dilip Rai Patti
146,988,204539,Gola,63957,Gola
146,991,206414,Golaghat,64830,Duhiya
146,988,204513,Gonda Khurd,63954,Dhari Khurd
146,990,206199,Gondoor,63884,Gondoor
146,990,205657,Gopal Chak,64703,Bhat Sarai
146,987,203667,Gopal Pur,64100,Kanuwan
146,987,203635,Gopal Pur,270086,Orasan
146,989,205101,Gopalpur,64020,Bidiapara
146,989,204698,Gopalpur,64784,Gopolpur
146,987,203853,Gopalpur,64312,Kaithwali
146,6834,205796,Gopalpur,64716,Gopalpur
146,6834,205347,Gopalpur,269795,Gopalpur
146,988,204282,Gopalpur,64616,Badala
146,988,204264,Gopalpur,64640,Gopaalpur
146,988,204610,Gopalpur,63980,Nindopur
146,991,206642,Gopalpur,64503,Gopalpur
146,989,205009,Gopalpur Jaldi,64010,Banzaripur
146,989,204738,Gopalpur Salem,245540,Sarai Bandi
146,989,205100,Gopinath Pur,64059,Ruhipur
146,6835,206637,Gopinath Pur,64518,Reotipur
146,988,204148,Gor,64653,Chapra
146,988,204054,Gora,64562,Gora
146,987,203685,Gorari,64302,Gorari
146,988,204199,Gorari,64651,Kotiya
146,987,203723,Gorari Buzurg,64298,Dilaval Patti
146,6834,205334,Goraya,64234,Mahuwari Khas
146,987,203616,Gorhara,64084,Gajadhar Pur
146,988,204249,Gorhet,64687,Tatarpur
146,6834,205339,Gorhi Mohalla Maduwari,64234,Mahuwari Khas
146,990,206246,Gori Khas,63885,Gori Khas
146,990,206248,Gori Patti Sagram,268611,Chakmahmad Kala
146,988,204246,Gorkha,270465,Gorkha
146,988,204183,Gorpara,64662,Mathiya
146,988,204247,Gorry,64641,Gorry
146,6835,206770,Gorsara,63847,Gorsara
146,6834,205806,Gosaipur,245544,Rampur Urf Mubarakpur
146,987,203540,Gosaiyan,64088,Gosaiyan
146,989,205230,Gosandepur Uparwar,64156,Gosandepur Uparwar
146,990,205650,Goshalpur,64717,Goshalpur
146,989,205237,Goshandeypur Gangbarar,64156,Gosandepur Uparwar
146,988,204193,Gotholi,64610,Ameda
146,990,206087,Gouspur,64445,Gouspur
146,990,205634,Govindpur,64718,Govindpur
146,990,206304,Govindpur,63904,Mason
146,6835,206658,Govindpur,64519,Sadhopur
146,989,204841,Govindpur Kirat,64378,Govindpur Kirat
146,989,204694,Govindpur.Uf.Antepur,64770,Bhaeropur
146,989,204878,Gulal Sarai,64379,Gulal Sarai
146,987,203677,Guraini,64303,Guraini
146,987,203745,Gurna,64304,Gurna
146,990,206237,Gyanpur,63886,Gyanpur
146,988,204572,Habib Chack,270552,Garatholi
146,988,204069,Habib Chak,64582,Mahmudpur Atiulla
146,988,204074,Habibulla Chak,64582,Mahmudpur Atiulla
146,6834,205386,Habipur,269204,Habipur
146,6834,205326,Haibatpur,64193,Baharar
146,6834,205556,Haiderpur,64247,Mampur
146,990,205868,Haini,64446,Haisi
146,988,204409,Hajiabad,270536,Eshanpur
146,988,204550,Hakimpur,63958,Hakimpur
146,988,204114,Halla,64305,Halla
146,6834,204795,Hameerpur,267143,Hameerpur
146,989,205209,Hameshapur,64187,Sonharia
146,991,206530,Hamidpur,64834,Hamidpur
146,987,203615,Hamjapur Khas,64069,Baghai
146,987,203625,Hamjapur Mafi,64069,Baghai
146,987,203645,Hamjapur Rustampur,64074,Birahimpur
146,987,203523,Hanauta,64093,Jafar Pur
146,991,206429,Hankarpur,64823,Dadni Ranber Rai
146,987,203792,Hansraj Pur,64306,Hansraj Pur
146,990,206270,Hapdur T,63894,Lochin
146,990,206055,Harabanshpur,64440,Dolatabad
146,6834,204659,Harakaranpur,64778,Chauthi
146,988,204544,Harakhpur,63996,Sarai Sarif
146,989,205240,Harampah,64172,Naudar
146,987,203859,Harauli,64307,Harauli
146,991,206533,Harballabhpur,270663,Harballampur
146,989,204864,Harballampur,64358,Arakhpur
146,989,204708,Harballampur,64787,Jairampur
