local_body_type_code,local_body_type,local_body_code,local_body_name,district_code,parent_local_body_code
3,Gram Panchayat,57713,Nadi Nidhaura,135,1616
3,Gram Panchayat,59926,Nadrai,633,1651
3,Gram Panchayat,53719,Nagahra,131,1556
3,Gram Panchayat,78251,Nagal,167,1960
3,Gram Panchayat,80212,Nagalia Kather,659,1995
3,Gram Panchayat,45836,Naghara,121,1435
3,Gram Panchayat,53058,Nagirampur,130,1545
3,Gram Panchayat,87051,Nagla Dehat Mali,180,2101
3,Gram Panchayat,46781,Nagla Hirmi,122,1447
3,Gram Panchayat,81227,Nagla Khaipar,172,2010
3,Gram Panchayat,77468,Nagla Rama,166,1944
3,Gram Panchayat,81372,Nagla Rudra,172,2013
3,Gram Panchayat,46515,Nagla Simar,122,1443
3,Gram Panchayat,78255,Nagla Tulsi Dhanua,167,1960
3,Gram Panchayat,90702,Nagnar Hariya,184,297517
3,Gram Panchayat,45418,Nagnathpur,120,1429
3,Gram Panchayat,88405,Nagpara,182,2124
3,Gram Panchayat,86019,Nagpur,178,2087
3,Gram Panchayat,47371,Nagwa,123,1455
3,Gram Panchayat,80950,Nahar Thair,659,2005
3,Gram Panchayat,62458,Nahwaia,142,1693
3,Gram Panchayat,50341,Naina,126,1505
3,Gram Panchayat,42893,Nainana-Brahman,118,1389
3,Gram Panchayat,60196,Nainpur,138,1656
3,Gram Panchayat,54361,Naiuri Ram Vaksh,131,1564
3,Gram Panchayat,88406,Nakahi,182,2124
3,Gram Panchayat,86402,Nakata Pur,179,2093
3,Gram Panchayat,90352,Nakatvar,184,297516
3,Gram Panchayat,84999,Nalheda Guzar,177,2072
3,Gram Panchayat,68484,Nanakganj Grant,150,1794
3,Gram Panchayat,90878,Nandrayi,185,2161
3,Gram Panchayat,84405,Nankarain,176,2066
3,Gram Panchayat,50131,Nanoura,126,1501
3,Gram Panchayat,89657,Nansoha,183,2142
3,Gram Panchayat,63692,Nanu,145,1715
3,Gram Panchayat,50454,Narahi,126,1507
3,Gram Panchayat,268790,Narainpur Ahlad,159,1888
3,Gram Panchayat,45865,Narayanpur,121,1435
3,Gram Panchayat,58604,Narayanpur,137,1629
3,Gram Panchayat,57646,Naraynpur,135,1615
3,Gram Panchayat,45866,Narharpur,121,1435
3,Gram Panchayat,50284,Narni,126,1504
3,Gram Panchayat,81079,Narottampur,172,2007
3,Gram Panchayat,68368,Narsiya Mau,150,1792
3,Gram Panchayat,46027,Narva Pitambarpur,121,1437
3,Gram Panchayat,81080,Naseerpur,172,2007
3,Gram Panchayat,64394,Naseeruddinpur,146,1727
3,Gram Panchayat,81474,Nasirpur,172,2015
3,Gram Panchayat,45705,Nasirpur Kaithi,121,1433
3,Gram Panchayat,48295,Nasiruddinpur,123,1468
3,Gram Panchayat,64246,Nasiruddinpur,146,1725
3,Gram Panchayat,54514,Natai Kla,131,1566
3,Gram Panchayat,54934,Nathadoi,132,1572
3,Gram Panchayat,268382,Nathanpur,146,1728
3,Gram Panchayat,64919,Nathpur,147,1735
3,Gram Panchayat,272317,Natthupur,123,1466
3,Gram Panchayat,85871,Natwabar,178,2085
3,Gram Panchayat,53977,Natwajot,131,1559
3,Gram Panchayat,87747,Naubasta,181,2115
3,Gram Panchayat,47531,Naubrar Dewara Jadeedkita - I,123,1457
3,Gram Panchayat,57715,Nauder,135,1616
3,Gram Panchayat,59637,Naugaon,633,1646
3,Gram Panchayat,87146,Naungawan Mubarikpur,180,2103
3,Gram Panchayat,45772,Naurhani Rampur,121,1434
3,Gram Panchayat,60332,Nauri,633,1658
3,Gram Panchayat,56640,Naushera,133,1596
3,Gram Panchayat,242778,Navada Rudarpur,180,2104
3,Gram Panchayat,82257,Navadia Durjanpur,173,2027
3,Gram Panchayat,86797,Naval Kapura Or Navalpur,179,2092
3,Gram Panchayat,48296,Navapura,123,1468
3,Gram Panchayat,50194,Nawa Nagar,126,1502
3,Gram Panchayat,47532,Nawbarar Dewara Jadeed Kita II,123,1457
3,Gram Panchayat,66569,Naya Gaon,148,1760
3,Gram Panchayat,89270,Nayagaon Firozpur,183,2136
3,Gram Panchayat,54506,Nekha,131,1566
3,Gram Panchayat,54580,Newada,131,1567
3,Gram Panchayat,93524,Newada,187,2204
3,Gram Panchayat,64669,Newada Chakiya,146,1731
3,Gram Panchayat,68547,Newada Chathiya,150,1795
3,Gram Panchayat,78466,Newada Gopalpur,168,1963
3,Gram Panchayat,66571,Niba,148,277620
3,Gram Panchayat,88840,Nibi,182,2130
3,Gram Panchayat,73843,Nibuwa Bogh,159,1887
3,Gram Panchayat,54855,Nichalpur,132,1571
3,Gram Panchayat,50133,Nigahua,126,1501
3,Gram Panchayat,93525,Nihalapur,187,2204
3,Gram Panchayat,268582,Nijampur,166,1943
3,Gram Panchayat,46031,Nijampur Ratigarpur,121,1437
3,Gram Panchayat,92444,Nimad Pur,186,2189
3,Gram Panchayat,92445,Nindemau,186,2189
3,Gram Panchayat,63980,Nindopur,146,1721
3,Gram Panchayat,73492,Nipania,159,1882
3,Gram Panchayat,62036,Nirkhi,142,1686
3,Gram Panchayat,91341,Nisura,640,2169
3,Gram Panchayat,81781,Niwar Aithpur (Mustqil),173,2021
3,Gram Panchayat,268076,Niwauwa,161,1906
3,Gram Panchayat,54732,Niyamatpur,131,1569
3,Gram Panchayat,273834,Nkha Dharm Nagar,181,2114
3,Gram Panchayat,76594,Nksha Badsha,164,1931
3,Gram Panchayat,268420,Noorpur Dehat Urf Theri,132,1580
3,Gram Panchayat,242964,Noorpur Narsuiya,180,2108
3,Gram Panchayat,297320,Nooruddinpur Urf Ganj,171,1998
3,Gram Panchayat,92561,Nurulla Nagar,186,2191
3,Gram Panchayat,268370,Oadwaliya,164,1936
3,Gram Panchayat,73158,Oeal Dehat,159,1877
3,Gram Panchayat,79575,Oinawa,170,1984
3,Gram Panchayat,49874,Ojhawalia,126,1496
3,Gram Panchayat,57716,Orawan,135,1616
3,Gram Panchayat,90705,Orgai (P),184,2158
3,Gram Panchayat,90706,Organai (T),184,2158
3,Gram Panchayat,73581,Osri,159,1883
3,Gram Panchayat,86294,Pachadeori,178,2091
3,Gram Panchayat,63858,Pachauri,146,1719
3,Gram Panchayat,270037,Pachmohani,182,2123
3,Gram Panchayat,63220,Pachokhara,143,1706
3,Gram Panchayat,51551,Padarathpur,128,1524
3,Gram Panchayat,54582,Padari,131,1567
3,Gram Panchayat,79787,Padra Hanuman,170,1988
3,Gram Panchayat,78259,Padrari,167,1960
3,Gram Panchayat,77029,Padri Urf Meerganj,164,1937
3,Gram Panchayat,47920,Pagra,123,1463
3,Gram Panchayat,87320,Pahadpur Pipriya,180,2108
3,Gram Panchayat,73227,Paharapur,159,1878
3,Gram Panchayat,266913,Paharapur,159,1877
3,Gram Panchayat,84445,Paharpur,176,2066
3,Gram Panchayat,46299,Paharpur Sultanpur,121,1440
3,Gram Panchayat,64743,Pahdaria,146,1732
3,Gram Panchayat,89535,Paidapur,183,2140
3,Gram Panchayat,44348,Paigamberpur,120,1414
3,Gram Panchayat,57651,Paikusi,135,1615
3,Gram Panchayat,87321,Pailani Uttar,180,2108
3,Gram Panchayat,266245,Paitua,135,1618
3,Gram Panchayat,88407,Pakari,182,2124
3,Gram Panchayat,88786,Pakari,182,2129
3,Gram Panchayat,90709,Pakari,184,2158
3,Gram Panchayat,74707,Pakari Bangar,160,1900
3,Gram Panchayat,54583,Pakari Bhikhi,131,1567
3,Gram Panchayat,274168,Pakari Jyi,131,1568
3,Gram Panchayat,89407,Pakariya,183,2138
3,Gram Panchayat,268514,Pakdi Khurd,164,1930
3,Gram Panchayat,91599,Pakhan Pur,185,2173
3,Gram Panchayat,49938,Pakka Kot,126,1497
3,Gram Panchayat,74245,Pakri,160,1893
3,Gram Panchayat,76524,Pakri Nauniya,164,1930
3,Gram Panchayat,80289,Palanpur,171,1998
3,Gram Panchayat,81376,Paldi,172,2013
3,Gram Panchayat,53762,Palha,131,1556
3,Gram Panchayat,51490,Palharei,128,1523
3,Gram Panchayat,64248,Pali,146,1725
3,Gram Panchayat,91826,Palia Chandapur,640,2177
3,Gram Panchayat,67939,Palia Kiratpur,150,1784
3,Gram Panchayat,48074,Palthi,123,1465
3,Gram Panchayat,73934,Panai,159,1888
3,Gram Panchayat,53688,Pandari,130,1555
3,Gram Panchayat,273738,Pandaypur Milki,135,1619
3,Gram Panchayat,271995,Pandey Chawar,123,1452
3,Gram Panchayat,53254,Pandhera,130,1548
3,Gram Panchayat,86994,Panthi,180,2100
3,Gram Panchayat,53308,Panvaria Mustakil,130,1549
3,Gram Panchayat,46915,Para Mishrauli,123,1449
3,Gram Panchayat,86407,Paranapur,179,2093
3,Gram Panchayat,45598,Paranipur Uparhar,120,1432
3,Gram Panchayat,82436,Paranu Pur,174,2029
3,Gram Panchayat,76600,Parasa Shihuli,164,1931
3,Gram Panchayat,86219,Parasa Shukl,178,2090
3,Gram Panchayat,86697,Parashurampur N. Umarao,179,2096
3,Gram Panchayat,272300,Parasiya,164,1928
3,Gram Panchayat,87955,Paraspur,182,2118
3,Gram Panchayat,47536,Parasrampur,123,1457
3,Gram Panchayat,54369,Parasrampur,131,1564
3,Gram Panchayat,83138,Parasrampur,174,2040
3,Gram Panchayat,47304,Parasupur,123,1454
3,Gram Panchayat,272346,Parauli,148,1758
3,Gram Panchayat,86800,Paraupur,179,2092
3,Gram Panchayat,74044,Parauri,159,1890
3,Gram Panchayat,88958,Parewa Dhenapur,183,2132
3,Gram Panchayat,75240,Parol,161,1908
3,Gram Panchayat,88332,Parsa,182,2123
3,Gram Panchayat,88573,Parsa,182,2126
3,Gram Panchayat,266249,Parsamanpur,123,1457
3,Gram Panchayat,83077,Parsani,174,2039
3,Gram Panchayat,54287,Parsav,131,1563
3,Gram Panchayat,73849,Parseya,159,1887
3,Gram Panchayat,90714,Parshauti,184,2158
3,Gram Panchayat,82760,Parsipur,174,2034
3,Gram Panchayat,270164,Parsipur,185,2175
3,Gram Panchayat,267023,Parsiya,125,1490
3,Gram Panchayat,88846,Parsohiya Nankar,182,2130
3,Gram Panchayat,53125,Parsona,130,1546
3,Gram Panchayat,47066,Parsottampur Urf Kaithauli,123,1451
3,Gram Panchayat,86512,Parsottampur Z.Bargaon,179,2094
3,Gram Panchayat,78472,Parsupur Mubarakpur,168,1963
3,Gram Panchayat,77617,Partappur,166,1947
3,Gram Panchayat,74315,Partawal,160,1894
3,Gram Panchayat,81022,Pasia Pura Padarath,171,2006
3,Gram Panchayat,63586,Paswada,661,1713
3,Gram Panchayat,50922,Patakpur,127,1513
3,Gram Panchayat,90716,Patehara,184,297517
3,Gram Panchayat,50045,Path Kholi Poorab,126,1499
3,Gram Panchayat,87750,Patijhiya,181,2115
3,Gram Panchayat,87187,Patiyari,180,2104
3,Gram Panchayat,67125,Patkhauli,148,1769
3,Gram Panchayat,88632,Patkhauli,182,2127
3,Gram Panchayat,273921,Patkhauli,182,2124
3,Gram Panchayat,49999,Patkhouli,126,1498
3,Gram Panchayat,75241,Patna Madawara,161,1908
3,Gram Panchayat,83334,Patti Kachehra,174,2043
3,Gram Panchayat,90359,Patwdh,184,2153
3,Gram Panchayat,60333,Pawal Dhaira,633,1658
3,Gram Panchayat,47849,Pawani Kala,123,1462
3,Gram Panchayat,45079,Payagpur Ram Gharwa,120,1424
3,Gram Panchayat,68193,Peerpur,150,1789
3,Gram Panchayat,90718,Petrahi,184,2158
3,Gram Panchayat,48215,Phakhruddinpur,123,1467
3,Gram Panchayat,46517,Phoolpur,122,1443
3,Gram Panchayat,57721,Phoolpur,135,1616
3,Gram Panchayat,63985,Phrarpurkala,146,1721
3,Gram Panchayat,54370,Pikaura Bhat,131,1564
3,Gram Panchayat,274127,Pilakhtar Jait,143,1699
3,Gram Panchayat,48451,Pilakhuwa,123,1470
3,Gram Panchayat,49705,Pindhara,126,1492
3,Gram Panchayat,91043,Pindoriya,640,2164
3,Gram Panchayat,243005,Pipal Sana Choudhri,130,1544
3,Gram Panchayat,86411,Pipar Gaon,179,2093
3,Gram Panchayat,274066,Pipara,182,2119
3,Gram Panchayat,54588,Pipara Japti,131,1567
3,Gram Panchayat,67002,Piparahema,148,1767
3,Gram Panchayat,45194,Piparaon,120,1426
3,Gram Panchayat,87278,Piparia Birsinghpur,180,2106
3,Gram Panchayat,73231,Pipariadhani,159,1878
3,Gram Panchayat,76906,Pipariya,164,1935
3,Gram Panchayat,74550,Piparpati,160,1898
3,Gram Panchayat,74254,Pipra,160,1893
3,Gram Panchayat,74489,Pipra,160,1897
3,Gram Panchayat,274057,Pipra,182,2120
3,Gram Panchayat,77034,Pipra Bazar,164,1937
3,Gram Panchayat,74930,Pipra Kanak,160,1903
3,Gram Panchayat,74318,Pipra Mafi,160,1894
3,Gram Panchayat,53744,Pipraula,131,1556
3,Gram Panchayat,73938,Pipraula Kunwarpur,159,1888
3,Gram Panchayat,52623,Pipri,129,1539
3,Gram Panchayat,90896,Pipri,185,2161
3,Gram Panchayat,73164,Pipri Kalan,159,1877
3,Gram Panchayat,82271,Pipriya Dulai,173,2027
3,Gram Panchayat,266817,Pithapur,146,1722
3,Gram Panchayat,273711,Pithapur,135,1623
3,Gram Panchayat,53985,Pithiya Lashkari,131,1559
3,Gram Panchayat,267695,Pitura,131,1564
3,Gram Panchayat,54591,Pokhar Bhitwa,131,1567
3,Gram Panchayat,88890,Pokharbhitwa,182,2131
3,Gram Panchayat,54225,Pokhra,131,1562
3,Gram Panchayat,56975,Pondari,134,1603
3,Gram Panchayat,86700,Poore Bhan,179,2096
3,Gram Panchayat,86701,Poore Gareriya,179,2096
3,Gram Panchayat,269113,Popeya,178,2086
3,Gram Panchayat,50290,Pradhanpur,126,1504
3,Gram Panchayat,57953,Prakash Pur Mahura,135,1619
3,Gram Panchayat,49943,Pranpur,126,1497
3,Gram Panchayat,74003,Pratappur,159,1889
3,Gram Panchayat,79869,Pratappur,170,1989
3,Gram Panchayat,87150,Prathvipur Kuberpur,180,2103
3,Gram Panchayat,64760,Prithvipur,146,1733
3,Gram Panchayat,238638,Prithvipur Khurd,154,1834
3,Gram Panchayat,78016,Pura,167,1955
3,Gram Panchayat,70419,Pura Baghaila,152,1822
3,Gram Panchayat,55283,Puraeni,132,1576
3,Gram Panchayat,58057,Puraini,135,1621
3,Gram Panchayat,90306,Puranakalan,184,2152
3,Gram Panchayat,47601,Purandarpur,123,1458
3,Gram Panchayat,88489,Puranjot,182,2125
3,Gram Panchayat,49741,Puras,126,1493
3,Gram Panchayat,267201,Pure Bharat,174,2042
3,Gram Panchayat,83273,Pure Parmeshwar,174,2042
3,Gram Panchayat,91833,Pure Parwani,640,2177
3,Gram Panchayat,93615,Purebariyar,187,2205
3,Gram Panchayat,62339,Purmai,142,1691
3,Gram Panchayat,54669,Purshia,131,1568
3,Gram Panchayat,56586,Qadrabad,133,1595
3,Gram Panchayat,270655,Qyampur,168,1966
3,Gram Panchayat,86516,Radai,179,2094
3,Gram Panchayat,81785,Rafiapur,173,2021
3,Gram Panchayat,54372,Raghoopur,131,1564
3,Gram Panchayat,51367,Raghoupur,128,1521
3,Gram Panchayat,87701,Raghunathpur,181,2114
3,Gram Panchayat,67132,Raghupur,148,1769
3,Gram Panchayat,269212,Raghupur,131,1563
3,Gram Panchayat,63589,Raharwa Kirawali,661,1713
3,Gram Panchayat,61982,Rahimpur Dharmangadpur,142,1685
3,Gram Panchayat,244583,Raipur,155,1846
3,Gram Panchayat,62711,Raipur Bhasraul,142,1697
3,Gram Panchayat,47852,Raipur Salvahan,123,1462
3,Gram Panchayat,55384,Raipurberisal,132,1577
3,Gram Panchayat,54515,Raitha,131,1566
3,Gram Panchayat,84317,Raja Mau1,640,2064
3,Gram Panchayat,87754,Rajabipur,181,2115
3,Gram Panchayat,86520,Rajaipur Z. Sayer,179,2094
3,Gram Panchayat,64474,Rajapur,146,1728
3,Gram Panchayat,83405,Rajapur,174,2044
3,Gram Panchayat,64250,Rajapur Kalan,146,1725
3,Gram Panchayat,47959,Rajapur Mafi,123,1464
3,Gram Panchayat,82442,Rajapur Mufreed,174,2029
3,Gram Panchayat,245543,Rajdepur,146,1722
3,Gram Panchayat,87888,Rajgurujudpaniya,181,2117
3,Gram Panchayat,50345,Rajouli,126,1505
3,Gram Panchayat,242120,Rajpootpur Urf Chiti,180,2107
3,Gram Panchayat,76610,Rajval,164,1931
3,Gram Panchayat,93619,Rakhi Navada,187,2205
3,Gram Panchayat,82640,Ram Nagar,174,2032
3,Gram Panchayat,73238,Ramapur,159,1878
3,Gram Panchayat,67770,Ramdaspur,150,1781
3,Gram Panchayat,265885,Ramgadhwa,187,2200
3,Gram Panchayat,47236,Ramgarh,123,1453
3,Gram Panchayat,43939,Ramgarh Panjoopur,119,1409
3,Gram Panchayat,53988,Ramnagar,131,1559
3,Gram Panchayat,74431,Ramnagar,160,1896
3,Gram Panchayat,91097,Ramnagar,185,2165
3,Gram Panchayat,243383,Ramnagar (Amaut),187,2204
3,Gram Panchayat,60206,Ramnagar Sonhar,138,1656
3,Gram Panchayat,50066,Rampur,126,1500
3,Gram Panchayat,50347,Rampur,126,1505
3,Gram Panchayat,53770,Rampur,131,1556
3,Gram Panchayat,74853,Rampur,160,1902
3,Gram Panchayat,79580,Rampur,170,1984
3,Gram Panchayat,79716,Rampur,170,1987
3,Gram Panchayat,81479,Rampur,172,2015
3,Gram Panchayat,86416,Rampur,179,2093
3,Gram Panchayat,87053,Rampur,180,2101
3,Gram Panchayat,265879,Rampur,187,2200
3,Gram Panchayat,270762,Rampur,123,1451
3,Gram Panchayat,83219,Rampur Bawli,174,2041
3,Gram Panchayat,47237,Rampur Dewara,123,1453
3,Gram Panchayat,66581,Rampur Kaithwalia,148,277620
3,Gram Panchayat,87757,Rampur Kakra,181,2115
3,Gram Panchayat,66712,Rampur Panday,148,1762
3,Gram Panchayat,238642,Rampur Safed Bag,154,1834
3,Gram Panchayat,77421,Rampur Saidpur,166,1943
3,Gram Panchayat,45717,Rampur Sakarwari,121,1433
3,Gram Panchayat,46305,Rampur Saray,121,1440
3,Gram Panchayat,271214,Rampur Upadhyaya,164,1935
3,Gram Panchayat,49187,Rampurwa,125,1483
3,Gram Panchayat,64627,Ramrepur,146,1731
3,Gram Panchayat,54941,Ramthera,132,1572
3,Gram Panchayat,64517,Ramwal,146,1729
3,Gram Panchayat,54080,Ramwapur,131,1560
3,Gram Panchayat,54228,Ramwapur Kala,131,1562
3,Gram Panchayat,66584,Ranadeeh,148,277620
3,Gram Panchayat,45958,Randauli,121,1436
3,Gram Panchayat,77619,Rangpur,166,1947
3,Gram Panchayat,53933,Ranipur,131,1558
3,Gram Panchayat,54376,Ranipur,131,1564
3,Gram Panchayat,77040,Ranipur,164,1937
3,Gram Panchayat,78155,Rankoli,167,1958
3,Gram Panchayat,86870,Ranmastpur Buzurg,180,2098
3,Gram Panchayat,242960,Rasa Nagariya,180,2103
3,Gram Panchayat,48373,Rasepur,123,1469
3,Gram Panchayat,54293,Rasoolpur,131,1563
3,Gram Panchayat,62218,Rasoolpur,142,1689
3,Gram Panchayat,73409,Rasoolpur,159,1881
3,Gram Panchayat,81235,Rasoolpur,172,2010
3,Gram Panchayat,85581,Rasoolpur,177,2081
3,Gram Panchayat,80677,Rasoolpur Hamir,171,2001
3,Gram Panchayat,55913,Rasoolpur Kala,133,1584
3,Gram Panchayat,46408,Rasoolpur Mubarakpur,121,1441
3,Gram Panchayat,56689,Rasoolpur Nagla,133,1597
3,Gram Panchayat,271566,Rasooulpur,183,2135
3,Gram Panchayat,50297,Rasra Bahadi,126,1504
3,Gram Panchayat,91989,Rasul Pur,640,2181
3,Gram Panchayat,92636,Rasul Pur,186,2192
3,Gram Panchayat,47669,Rasulpur,123,1459
3,Gram Panchayat,78017,Rasulpur,167,1955
3,Gram Panchayat,64341,Rasulpur Barhat,146,1726
3,Gram Panchayat,56977,Rasulpur Sarafuddinpur Urf Acheja Ghat,134,1603
3,Gram Panchayat,64058,Rasulpur T. Shakhpur,146,1722
3,Gram Panchayat,62340,Ratanpur,142,1691
3,Gram Panchayat,265919,Ratanpur,187,2204
3,Gram Panchayat,267246,Ratibhanpur,166,1947
3,Gram Panchayat,67140,Rauja Dargah,148,1769
3,Gram Panchayat,87108,Rauli Bouri,180,2102
3,Gram Panchayat,87283,Rautapur Kalan,180,2106
3,Gram Panchayat,91656,Rawania Paschim,185,2174
3,Gram Panchayat,92815,Rawat Pur,186,2195
3,Gram Panchayat,71788,Rawatpur,156,1852
3,Gram Panchayat,93277,Razala,187,2201
3,Gram Panchayat,80435,Reeth,659,1996
3,Gram Panchayat,47743,Reewa Sultanpur,123,1460
3,Gram Panchayat,87508,Rehariya,180,2111
3,Gram Panchayat,78399,Reoli Narhar Pur,168,1962
3,Gram Panchayat,61151,Revari,140,1673
3,Gram Panchayat,58205,Revasa,135,1623
3,Gram Panchayat,87758,Rewalia,181,2115
3,Gram Panchayat,91011,Rewda,640,2163
3,Gram Panchayat,45880,Rewna,121,1435
3,Gram Panchayat,50049,Rigawan,126,1499
3,Gram Panchayat,54740,Rikhipur,131,1569
3,Gram Panchayat,78156,Rithaura,167,1958
3,Gram Panchayat,56273,Rithia,133,1590
3,Gram Panchayat,88491,Riwana,182,2125
3,Gram Panchayat,64254,Rohili,146,1725
3,Gram Panchayat,269313,Rohua,182,2125
3,Gram Panchayat,53771,Rojhia,131,1556
3,Gram Panchayat,61416,Rooharee,140,1677
3,Gram Panchayat,73098,Roshan Nagar,159,1876
3,Gram Panchayat,73099,Roshan Nagar Kusmouri,159,1876
3,Gram Panchayat,87564,Rudarpur,180,2112
3,Gram Panchayat,82282,Rudrapur,173,2027
3,Gram Panchayat,88581,Rudrooliya Bujurg,182,2126
3,Gram Panchayat,64059,Ruhipur,146,1722
3,Gram Panchayat,86526,Sabarpur,179,2094
3,Gram Panchayat,72402,Sachendi Urf Chacheri,157,1863
3,Gram Panchayat,55662,Sadanpur,132,1580
3,Gram Panchayat,48082,Sadaruddinpur,123,1465
3,Gram Panchayat,86806,Sadawpur,179,2092
3,Gram Panchayat,269471,Sadhra Bhari,185,2165
3,Gram Panchayat,73349,Sadhuwapur,159,1880
3,Gram Panchayat,81129,Safipur Patti,172,2008
3,Gram Panchayat,64752,Sagapali Dayal Singh,146,1732
3,Gram Panchayat,47382,Saghan Patti,123,1455
3,Gram Panchayat,272683,Sahabajpur,126,1504
3,Gram Panchayat,67651,Sahapur Chamraha,150,1779
3,Gram Panchayat,78114,Sahapur Jatan,167,1957
3,Gram Panchayat,54165,Sahas Rao,131,1561
3,Gram Panchayat,271133,Sahaspur,183,2140
3,Gram Panchayat,89951,Sahiapur,183,2146
3,Gram Panchayat,67010,Sahijana,148,1767
3,Gram Panchayat,68201,Sahijana,150,1789
3,Gram Panchayat,242128,Sahora,180,2107
3,Gram Panchayat,272516,Sahora,150,1792
3,Gram Panchayat,53071,Sahora Khurd,130,1545
3,Gram Panchayat,49882,Sahras Pali,126,1496
3,Gram Panchayat,48150,Sahriya,123,1466
3,Gram Panchayat,88969,Sahroi Sikatiha,183,2132
3,Gram Panchayat,90503,Sahuar,184,2155
3,Gram Panchayat,66715,Sahulakhor,148,1762
3,Gram Panchayat,45725,Saidapur,121,1433
3,Gram Panchayat,269464,Saidapur,180,2103
3,Gram Panchayat,46523,Saidpur,122,1443
3,Gram Panchayat,62343,Saidpur Pachmai,142,1691
3,Gram Panchayat,47856,Saifpur Urf Bajanpur,123,1462
3,Gram Panchayat,56590,Sainjania,133,1595
3,Gram Panchayat,84117,Sairapur,175,2060
3,Gram Panchayat,46039,Saithua Dharampur,121,1437
3,Gram Panchayat,46922,Sajani,123,1449
3,Gram Panchayat,54166,Sakar Daha,131,1561
3,Gram Panchayat,269810,Sakarpur,146,1725
3,Gram Panchayat,66587,Sakhi,148,277620
3,Gram Panchayat,268012,Salampur,177,2082
3,Gram Panchayat,75638,Saleh Nagar,162,1915
3,Gram Panchayat,55566,Salempur,132,1579
3,Gram Panchayat,57734,Salempur,135,1616
3,Gram Panchayat,62470,Salempur,142,1693
3,Gram Panchayat,68202,Salempur,150,1789
3,Gram Panchayat,71669,Salempur Derapur,156,1850
3,Gram Panchayat,273791,Salethu,186,2193
3,Gram Panchayat,55034,Salmabad,132,1573
3,Gram Panchayat,45021,Samariha,120,1423
3,Gram Panchayat,53937,Samas Pur,131,1558
3,Gram Panchayat,59757,Samash Pur,633,1648
3,Gram Panchayat,48086,Samashpur,123,1465
3,Gram Panchayat,66431,Samay Sthan Bhiti,148,1758
3,Gram Panchayat,86034,Samogar,178,2087
3,Gram Panchayat,52416,Sandari,140,1536
3,Gram Panchayat,54167,Sangrampur,131,1561
3,Gram Panchayat,269108,Sapah,173,2027
3,Gram Panchayat,93451,Sarahari,187,2203
3,Gram Panchayat,89138,Sarai,183,2134
3,Gram Panchayat,271357,Sarai,183,2150
3,Gram Panchayat,64672,Sarai Alikhan,146,1731
3,Gram Panchayat,58062,Sarai Chotu,135,1621
3,Gram Panchayat,43179,Sarai Day Ruppa,118,1396
3,Gram Panchayat,50462,Sarai Kota,126,1507
3,Gram Panchayat,64345,Sarai Manikraj,146,1726
3,Gram Panchayat,271813,Sarai Mubarak,123,1467
3,Gram Panchayat,63996,Sarai Sarif,146,1721
3,Gram Panchayat,44367,Saraijeetrai Urf Pure Bhawa,120,1414
3,Gram Panchayat,53993,Saraiya Bakshi,131,1559
3,Gram Panchayat,93203,Saraiya No 2,187,2200
3,Gram Panchayat,71789,Saraiyan,156,1852
3,Gram Panchayat,93625,Sarangpur,187,2205
3,Gram Panchayat,64405,Sarar Urf Haiderganj,146,1727
3,Gram Panchayat,62473,Sarauli,142,1693
3,Gram Panchayat,62719,Sarauli,142,1697
3,Gram Panchayat,88971,Saraura,183,2132
3,Gram Panchayat,93126,Sarava,187,2199
3,Gram Panchayat,63662,Sarava Mirzapur,661,1714
3,Gram Panchayat,48460,Sarawan,123,1470
3,Gram Panchayat,82578,Saraybabuien,174,2031
3,Gram Panchayat,272210,Sareefabad,186,2183
3,Gram Panchayat,267957,Sari Hichchha,131,1567
3,Gram Panchayat,54598,Sari Kalp,131,1567
3,Gram Panchayat,83458,Saripur,175,2045
3,Gram Panchayat,86422,Saripur,179,2093
3,Gram Panchayat,91678,Sarkoura,185,2174
3,Gram Panchayat,92875,Sarosi,186,2196
3,Gram Panchayat,72495,Sarsaul,157,1865
