municipal_body_code,ward_code,ward_number,ward_name
249118,29905,19,Bisauli (MB) - Ward No.19
249118,29888,2,Bisauli (MB) - Ward No.2
249118,29906,20,Bisauli (MB) - Ward No.20
249118,29907,21,Bisauli (MB) - Ward No.21
249118,29908,22,Bisauli (MB) - Ward No.22
249118,29909,23,Bisauli (MB) - Ward No.23
249118,29910,24,Bisauli (MB) - Ward No.24
249118,29911,25,Bisauli (MB) - Ward No.25
249118,29889,3,Bisauli (MB) - Ward No.3
249118,29890,4,Bisauli (MB) - Ward No.4
249118,29891,5,Bisauli (MB) - Ward No.5
249118,29892,6,Bisauli (MB) - Ward No.6
249118,29893,7,Bisauli (MB) - Ward No.7
249118,29894,8,Bisauli (MB) - Ward No.8
249118,29895,9,Bisauli (MB) - Ward No.9
249119,29912,1,Saidpur (NP) - Ward No.1
249119,29921,10,Saidpur (NP) - Ward No.10
249119,29922,11,Saidpur (NP) - Ward No.11
249119,3662,12,Saidpur (NP) - Ward No.12
249119,29913,2,Saidpur (NP) - Ward No.2
249119,29914,3,Saidpur (NP) - Ward No.3
249119,29915,4,Saidpur (NP) - Ward No.4
249119,29916,5,Saidpur (NP) - Ward No.5
249119,29917,6,Saidpur (NP) - Ward No.6
249119,29918,7,Saidpur (NP) - Ward No.7
249119,29919,8,Saidpur (NP) - Ward No.8
249119,29920,9,Saidpur (NP) - Ward No.9
249120,29923,1,Wazirganj (NP) - Ward No.1
249120,30121,10,Wazirganj (NP) - Ward No.10
249120,30122,11,Wazirganj (NP) - Ward No.11
249120,30123,12,Wazirganj (NP) - Ward No.12
249120,3411,13,Wazirganj (NP) - Ward No.13
249120,29924,2,Wazirganj (NP) - Ward No.2
249120,29925,3,Wazirganj (NP) - Ward No.3
249120,29926,4,Wazirganj (NP) - Ward No.4
249120,29927,5,Wazirganj (NP) - Ward No.5
249120,29928,6,Wazirganj (NP) - Ward No.6
249120,29929,7,Wazirganj (NP) - Ward No.7
249120,30119,8,Wazirganj (NP) - Ward No.8
249120,30120,9,Wazirganj (NP) - Ward No.9
249121,69422,1,Rudayan (NP) - Ward No.1
249121,69431,10,Rudayan (NP) - Ward No.10
249121,69423,2,Rudayan (NP) - Ward No.2
249121,69424,3,Rudayan (NP) - Ward No.3
249121,69425,4,Rudayan (NP) - Ward No.4
249121,69426,5,Rudayan (NP) - Ward No.5
249121,69427,6,Rudayan (NP) - Ward No.6
249121,69428,7,Rudayan (NP) - Ward No.7
249121,69429,8,Rudayan (NP) - Ward No.8
249121,69430,9,Rudayan (NP) - Ward No.9
249122,30124,1,Bilsi (MB) - Ward No.1
249122,30133,10,Bilsi (MB) - Ward No.10
249122,30134,11,Bilsi (MB) - Ward No.11
249122,30135,12,Bilsi (MB) - Ward No.12
249122,30136,13,Bilsi (MB) - Ward No.13
249122,30137,14,Bilsi (MB) - Ward No.14
249122,30138,15,Bilsi (MB) - Ward No.15
249122,30139,16,Bilsi (MB) - Ward No.16
249122,30140,17,Bilsi (MB) - Ward No.17
249122,30141,18,Bilsi (MB) - Ward No.18
249122,30142,19,Bilsi (MB) - Ward No.19
249122,30125,2,Bilsi (MB) - Ward No.2
249122,30143,20,Bilsi (MB) - Ward No.20
249122,30144,21,Bilsi (MB) - Ward No.21
249122,30145,22,Bilsi (MB) - Ward No.22
249122,30146,23,Bilsi (MB) - Ward No.23
249122,30147,24,Bilsi (MB) - Ward No.24
249122,30148,25,Bilsi (MB) - Ward No.25
249122,30126,3,Bilsi (MB) - Ward No.3
249122,30127,4,Bilsi (MB) - Ward No.4
249122,30128,5,Bilsi (MB) - Ward No.5
249122,30129,6,Bilsi (MB) - Ward No.6
249122,30130,7,Bilsi (MB) - Ward No.7
249122,30131,8,Bilsi (MB) - Ward No.8
249122,30132,9,Bilsi (MB) - Ward No.9
249123,30149,1,Sahaswan (MB) - Ward No.1
249123,30158,10,Sahaswan (MB) - Ward No.10
249123,30159,11,Sahaswan (MB) - Ward No.11
249123,30160,12,Sahaswan (MB) - Ward No.12
249123,30161,13,Sahaswan (MB) - Ward No.13
249123,30162,14,Sahaswan (MB) - Ward No.14
249123,30163,15,Sahaswan (MB) - Ward No.15
249123,30164,16,Sahaswan (MB) - Ward No.16
249123,30165,17,Sahaswan (MB) - Ward No.17
249123,30166,18,Sahaswan (MB) - Ward No.18
249123,30167,19,Sahaswan (MB) - Ward No.19
249123,30150,2,Sahaswan (MB) - Ward No.2
249123,30168,20,Sahaswan (MB) - Ward No.20
249123,30169,21,Sahaswan (MB) - Ward No.21
249123,30170,22,Sahaswan (MB) - Ward No.22
249123,30171,23,Sahaswan (MB) - Ward No.23
249123,30172,24,Sahaswan (MB) - Ward No.24
249123,30173,25,Sahaswan (MB) - Ward No.25
249123,30151,3,Sahaswan (MB) - Ward No.3
249123,30152,4,Sahaswan (MB) - Ward No.4
249123,30153,5,Sahaswan (MB) - Ward No.5
249123,30154,6,Sahaswan (MB) - Ward No.6
249123,30155,7,Sahaswan (MB) - Ward No.7
249123,30156,8,Sahaswan (MB) - Ward No.8
249123,30157,9,Sahaswan (MB) - Ward No.9
249124,30174,1,Kachhla (NP) - Ward No.1
249124,30183,10,Kachhla (NP) - Ward No.10
249124,30175,2,Kachhla (NP) - Ward No.2
249124,30176,3,Kachhla (NP) - Ward No.3
249124,30177,4,Kachhla (NP) - Ward No.4
249124,30178,5,Kachhla (NP) - Ward No.5
249124,30179,6,Kachhla (NP) - Ward No.6
249124,30180,7,Kachhla (NP) - Ward No.7
249124,30181,8,Kachhla (NP) - Ward No.8
249124,30182,9,Kachhla (NP) - Ward No.9
249125,69432,1,Ujhani (MB) - Ward No.1
249125,69441,10,Ujhani (MB) - Ward No.10
249125,69442,11,Ujhani (MB) - Ward No.11
249125,69443,12,Ujhani (MB) - Ward No.12
249125,69444,13,Ujhani (MB) - Ward No.13
249125,69445,14,Ujhani (MB) - Ward No.14
249125,69446,15,Ujhani (MB) - Ward No.15
249125,69447,16,Ujhani (MB) - Ward No.16
249125,69448,17,Ujhani (MB) - Ward No.17
249125,69449,18,Ujhani (MB) - Ward No.18
249125,69450,19,Ujhani (MB) - Ward No.19
249125,69433,2,Ujhani (MB) - Ward No.2
249125,69451,20,Ujhani (MB) - Ward No.20
249125,69452,21,Ujhani (MB) - Ward No.21
249125,69453,22,Ujhani (MB) - Ward No.22
249125,69454,23,Ujhani (MB) - Ward No.23
249125,69455,24,Ujhani (MB) - Ward No.24
249125,69456,25,Ujhani (MB) - Ward No.25
249125,69434,3,Ujhani (MB) - Ward No.3
249125,69435,4,Ujhani (MB) - Ward No.4
249125,69436,5,Ujhani (MB) - Ward No.5
249125,69437,6,Ujhani (MB) - Ward No.6
249125,69438,7,Ujhani (MB) - Ward No.7
249125,69439,8,Ujhani (MB) - Ward No.8
249125,69440,9,Ujhani (MB) - Ward No.9
249126,30184,1,Budaun (MB) - Ward No.1
249126,30193,10,Budaun (MB) - Ward No.10
249126,30194,11,Budaun (MB) - Ward No.11
249126,30195,12,Budaun (MB) - Ward No.12
249126,30196,13,Budaun (MB) - Ward No.13
249126,30197,14,Budaun (MB) - Ward No.14
249126,30198,15,Budaun (MB) - Ward No.15
249126,30199,16,Budaun (MB) - Ward No.16
249126,30200,17,Budaun (MB) - Ward No.17
249126,30201,18,Budaun (MB) - Ward No.18
249126,30202,19,Budaun (MB) - Ward No.19
249126,30185,2,Budaun (MB) - Ward No.2
249126,30203,20,Budaun (MB) - Ward No.20
249126,30204,21,Budaun (MB) - Ward No.21
249126,30205,22,Budaun (MB) - Ward No.22
249126,30206,23,Budaun (MB) - Ward No.23
249126,30207,24,Budaun (MB) - Ward No.24
249126,30208,25,Budaun (MB) - Ward No.25
249126,3383,26,Budaun (MB) - Ward No.26
249126,3384,27,Budaun (MB) - Ward No.27
249126,3385,28,Budaun (MB) - Ward No.28
249126,3386,29,Budaun (MB) - Ward No.29
249126,30186,3,Budaun (MB) - Ward No.3
249126,30187,4,Budaun (MB) - Ward No.4
249126,30188,5,Budaun (MB) - Ward No.5
249126,30189,6,Budaun (MB) - Ward No.6
249126,30190,7,Budaun (MB) - Ward No.7
249126,30191,8,Budaun (MB) - Ward No.8
249126,30192,9,Budaun (MB) - Ward No.9
249127,69457,1,Kunwargaon (NP) - Ward No.1
249127,69466,10,Kunwargaon (NP) - Ward No.10
249127,69458,2,Kunwargaon (NP) - Ward No.2
249127,69459,3,Kunwargaon (NP) - Ward No.3
249127,69460,4,Kunwargaon (NP) - Ward No.4
249127,69461,5,Kunwargaon (NP) - Ward No.5
249127,69462,6,Kunwargaon (NP) - Ward No.6
249127,69463,7,Kunwargaon (NP) - Ward No.7
249127,69464,8,Kunwargaon (NP) - Ward No.8
249127,69465,9,Kunwargaon (NP) - Ward No.9
249128,30209,1,Gulariya (NP) - Ward No.1
249128,30218,10,Gulariya (NP) - Ward No.10
249128,30210,2,Gulariya (NP) - Ward No.2
249128,30211,3,Gulariya (NP) - Ward No.3
249128,30212,4,Gulariya (NP) - Ward No.4
249128,30213,5,Gulariya (NP) - Ward No.5
249128,30214,6,Gulariya (NP) - Ward No.6
249128,30215,7,Gulariya (NP) - Ward No.7
249128,30216,8,Gulariya (NP) - Ward No.8
249128,30217,9,Gulariya (NP) - Ward No.9
249129,30219,1,Sakhanu (NP) - Ward No.1
249129,30228,10,Sakhanu (NP) - Ward No.10
249129,30220,2,Sakhanu (NP) - Ward No.2
249129,30221,3,Sakhanu (NP) - Ward No.3
249129,30222,4,Sakhanu (NP) - Ward No.4
249129,30223,5,Sakhanu (NP) - Ward No.5
249129,30224,6,Sakhanu (NP) - Ward No.6
249129,30225,7,Sakhanu (NP) - Ward No.7
249129,30226,8,Sakhanu (NP) - Ward No.8
249129,30227,9,Sakhanu (NP) - Ward No.9
249130,30229,1,Kakrala (MB) - Ward No.1
249130,30238,10,Kakrala (MB) - Ward No.10
249130,30239,11,Kakrala (MB) - Ward No.11
249130,30240,12,Kakrala (MB) - Ward No.12
249130,30241,13,Kakrala (MB) - Ward No.13
249130,30242,14,Kakrala (MB) - Ward No.14
249130,30243,15,Kakrala (MB) - Ward No.15
249130,30244,16,Kakrala (MB) - Ward No.16
249130,30245,17,Kakrala (MB) - Ward No.17
249130,30246,18,Kakrala (MB) - Ward No.18
249130,30247,19,Kakrala (MB) - Ward No.19
249130,30230,2,Kakrala (MB) - Ward No.2
249130,30248,20,Kakrala (MB) - Ward No.20
249130,30249,21,Kakrala (MB) - Ward No.21
249130,30250,22,Kakrala (MB) - Ward No.22
249130,30251,23,Kakrala (MB) - Ward No.23
249130,30252,24,Kakrala (MB) - Ward No.24
249130,30253,25,Kakrala (MB) - Ward No.25
249130,30231,3,Kakrala (MB) - Ward No.3
249130,30232,4,Kakrala (MB) - Ward No.4
249130,30233,5,Kakrala (MB) - Ward No.5
249130,30234,6,Kakrala (MB) - Ward No.6
249130,30235,7,Kakrala (MB) - Ward No.7
249130,30236,8,Kakrala (MB) - Ward No.8
249130,30237,9,Kakrala (MB) - Ward No.9
249131,30254,1,Allapur (NP) - Ward No.1
249131,30263,10,Allapur (NP) - Ward No.10
249131,30264,11,Allapur (NP) - Ward No.11
249131,30265,12,Allapur (NP) - Ward No.12
249131,30266,13,Allapur (NP) - Ward No.13
249131,30267,14,Allapur (NP) - Ward No.14
249131,3410,15,Allapur (NP) - Ward No.15
249131,30255,2,Allapur (NP) - Ward No.2
249131,30256,3,Allapur (NP) - Ward No.3
249131,30257,4,Allapur (NP) - Ward No.4
249131,30258,5,Allapur (NP) - Ward No.5
249131,30259,6,Allapur (NP) - Ward No.6
249131,30260,7,Allapur (NP) - Ward No.7
249131,30261,8,Allapur (NP) - Ward No.8
249131,30262,9,Allapur (NP) - Ward No.9
249133,30281,1,Usawan (NP) - Ward No.1
249133,30290,10,Usawan (NP) - Ward No.10
249133,2971,11,Usawan (NP) - Ward No.11
249133,30282,2,Usawan (NP) - Ward No.2
249133,30283,3,Usawan (NP) - Ward No.3
249133,30284,4,Usawan (NP) - Ward No.4
249133,30285,5,Usawan (NP) - Ward No.5
249133,30286,6,Usawan (NP) - Ward No.6
249133,30287,7,Usawan (NP) - Ward No.7
249133,30288,8,Usawan (NP) - Ward No.8
249133,30289,9,Usawan (NP) - Ward No.9
249134,69467,1,Usehat (NP) - Ward No.1
249134,69476,10,Usehat (NP) - Ward No.10
249134,71019,11,Usehat (NP) - Ward No.11
249134,69468,2,Usehat (NP) - Ward No.2
249134,69469,3,Usehat (NP) - Ward No.3
249134,69470,4,Usehat (NP) - Ward No.4
249134,69471,5,Usehat (NP) - Ward No.5
249134,69472,6,Usehat (NP) - Ward No.6
249134,69473,7,Usehat (NP) - Ward No.7
249134,69474,8,Usehat (NP) - Ward No.8
249134,69475,9,Usehat (NP) - Ward No.9
249135,30291,1,Baheri (MB) - Ward No.1
249135,30300,10,Baheri (MB) - Ward No.10
249135,30301,11,Baheri (MB) - Ward No.11
249135,30302,12,Baheri (MB) - Ward No.12
249135,30303,13,Baheri (MB) - Ward No.13
249135,30304,14,Baheri (MB) - Ward No.14
249135,30305,15,Baheri (MB) - Ward No.15
249135,30306,16,Baheri (MB) - Ward No.16
249135,30307,17,Baheri (MB) - Ward No.17
249135,30308,18,Baheri (MB) - Ward No.18
249135,30309,19,Baheri (MB) - Ward No.19
249135,30292,2,Baheri (MB) - Ward No.2
249135,30310,20,Baheri (MB) - Ward No.20
249135,30311,21,Baheri (MB) - Ward No.21
249135,30312,22,Baheri (MB) - Ward No.22
249135,30313,23,Baheri (MB) - Ward No.23
249135,30314,24,Baheri (MB) - Ward No.24
249135,30315,25,Baheri (MB) - Ward No.25
249135,30293,3,Baheri (MB) - Ward No.3
249135,30294,4,Baheri (MB) - Ward No.4
249135,30295,5,Baheri (MB) - Ward No.5
249135,30296,6,Baheri (MB) - Ward No.6
249135,30297,7,Baheri (MB) - Ward No.7
249135,30298,8,Baheri (MB) - Ward No.8
249135,30299,9,Baheri (MB) - Ward No.9
249136,30316,1,Faridpur (NP) - Ward No.1
249136,30325,10,Faridpur (NP) - Ward No.10
249136,30317,2,Faridpur (NP) - Ward No.2
249136,30318,3,Faridpur (NP) - Ward No.3
249136,30319,4,Faridpur (NP) - Ward No.4
249136,30320,5,Faridpur (NP) - Ward No.5
249136,30321,6,Faridpur (NP) - Ward No.6
249136,30322,7,Faridpur (NP) - Ward No.7
249136,30323,8,Faridpur (NP) - Ward No.8
249136,30324,9,Faridpur (NP) - Ward No.9
249137,30326,1,Richha (NP) - Ward No.1
249137,30335,10,Richha (NP) - Ward No.10
249137,30336,11,Richha (NP) - Ward No.11
249137,30337,12,Richha (NP) - Ward No.12
249137,30327,2,Richha (NP) - Ward No.2
249137,30328,3,Richha (NP) - Ward No.3
249137,30329,4,Richha (NP) - Ward No.4
249137,30330,5,Richha (NP) - Ward No.5
249137,30331,6,Richha (NP) - Ward No.6
249137,30332,7,Richha (NP) - Ward No.7
249137,30333,8,Richha (NP) - Ward No.8
249137,30334,9,Richha (NP) - Ward No.9
249138,30338,1,Deoranian (NP) - Ward No.1
249138,30347,10,Deoranian (NP) - Ward No.10
249138,30348,11,Deoranian (NP) - Ward No.11
249138,30349,12,Deoranian (NP) - Ward No.12
249138,30339,2,Deoranian (NP) - Ward No.2
249138,30340,3,Deoranian (NP) - Ward No.3
249138,30341,4,Deoranian (NP) - Ward No.4
249138,30342,5,Deoranian (NP) - Ward No.5
249138,30343,6,Deoranian (NP) - Ward No.6
249138,30344,7,Deoranian (NP) - Ward No.7
249138,30345,8,Deoranian (NP) - Ward No.8
249138,30346,9,Deoranian (NP) - Ward No.9
249139,30350,1,Shergarh (NP) - Ward No.1
249139,30359,10,Shergarh (NP) - Ward No.10
249139,30351,2,Shergarh (NP) - Ward No.2
249139,30352,3,Shergarh (NP) - Ward No.3
249139,30353,4,Shergarh (NP) - Ward No.4
249139,30354,5,Shergarh (NP) - Ward No.5
249139,30355,6,Shergarh (NP) - Ward No.6
249139,30356,7,Shergarh (NP) - Ward No.7
249139,30357,8,Shergarh (NP) - Ward No.8
249139,30358,9,Shergarh (NP) - Ward No.9
249140,69477,1,Shishgarh (NP) - Ward No.1
249140,69486,10,Shishgarh (NP) - Ward No.10
249140,69487,11,Shishgarh (NP) - Ward No.11
249140,69488,12,Shishgarh (NP) - Ward No.12
249140,69489,13,Shishgarh (NP) - Ward No.13
249140,69478,2,Shishgarh (NP) - Ward No.2
249140,69479,3,Shishgarh (NP) - Ward No.3
249140,69480,4,Shishgarh (NP) - Ward No.4
249140,69481,5,Shishgarh (NP) - Ward No.5
249140,69482,6,Shishgarh (NP) - Ward No.6
249140,69483,7,Shishgarh (NP) - Ward No.7
249140,69484,8,Shishgarh (NP) - Ward No.8
249140,69485,9,Shishgarh (NP) - Ward No.9
249141,30360,1,Mirganj (NP) - Ward No.1
249141,30369,10,Mirganj (NP) - Ward No.10
249141,30361,2,Mirganj (NP) - Ward No.2
249141,30362,3,Mirganj (NP) - Ward No.3
249141,30363,4,Mirganj (NP) - Ward No.4
249141,30364,5,Mirganj (NP) - Ward No.5
249141,30365,6,Mirganj (NP) - Ward No.6
249141,30366,7,Mirganj (NP) - Ward No.7
249141,30367,8,Mirganj (NP) - Ward No.8
249141,30368,9,Mirganj (NP) - Ward No.9
249142,30370,1,Fatehganj Pashchimi (NP) - Ward No.1
249142,30379,10,Fatehganj Pashchimi (NP) - Ward No.10
249142,30380,11,Fatehganj Pashchimi (NP) - Ward No.11
249142,30381,12,Fatehganj Pashchimi (NP) - Ward No.12
249142,30382,13,Fatehganj Pashchimi (NP) - Ward No.13
249142,30371,2,Fatehganj Pashchimi (NP) - Ward No.2
249142,30372,3,Fatehganj Pashchimi (NP) - Ward No.3
249142,30373,4,Fatehganj Pashchimi (NP) - Ward No.4
249142,30374,5,Fatehganj Pashchimi (NP) - Ward No.5
249142,30375,6,Fatehganj Pashchimi (NP) - Ward No.6
249142,30376,7,Fatehganj Pashchimi (NP) - Ward No.7
249142,30377,8,Fatehganj Pashchimi (NP) - Ward No.8
249142,30378,9,Fatehganj Pashchimi (NP) - Ward No.9
249143,30383,1,Shahi (NP) - Ward No.1
249143,30392,10,Shahi (NP) - Ward No.10
249143,30384,2,Shahi (NP) - Ward No.2
249143,30385,3,Shahi (NP) - Ward No.3
249143,30386,4,Shahi (NP) - Ward No.4
249143,30387,5,Shahi (NP) - Ward No.5
249143,30388,6,Shahi (NP) - Ward No.6
249143,30389,7,Shahi (NP) - Ward No.7
249143,30390,8,Shahi (NP) - Ward No.8
249143,30391,9,Shahi (NP) - Ward No.9
249144,30393,1,Bisharatganj (NP) - Ward No.1
249144,30402,10,Bisharatganj (NP) - Ward No.10
249144,30394,2,Bisharatganj (NP) - Ward No.2
249144,30395,3,Bisharatganj (NP) - Ward No.3
249144,30396,4,Bisharatganj (NP) - Ward No.4
249144,30397,5,Bisharatganj (NP) - Ward No.5
249144,30398,6,Bisharatganj (NP) - Ward No.6
249144,30399,7,Bisharatganj (NP) - Ward No.7
249144,30400,8,Bisharatganj (NP) - Ward No.8
249144,30401,9,Bisharatganj (NP) - Ward No.9
249145,69490,1,Aonla (MB) - Ward No.1
249145,69499,10,Aonla (MB) - Ward No.10
249145,69500,11,Aonla (MB) - Ward No.11
249145,69501,12,Aonla (MB) - Ward No.12
249145,69502,13,Aonla (MB) - Ward No.13
249145,69503,14,Aonla (MB) - Ward No.14
249145,69504,15,Aonla (MB) - Ward No.15
249145,69505,16,Aonla (MB) - Ward No.16
249145,69506,17,Aonla (MB) - Ward No.17
249145,69507,18,Aonla (MB) - Ward No.18
249145,69508,19,Aonla (MB) - Ward No.19
249145,69491,2,Aonla (MB) - Ward No.2
249145,69509,20,Aonla (MB) - Ward No.20
249145,69510,21,Aonla (MB) - Ward No.21
249145,69511,22,Aonla (MB) - Ward No.22
249145,69512,23,Aonla (MB) - Ward No.23
249145,69513,24,Aonla (MB) - Ward No.24
249145,69514,25,Aonla (MB) - Ward No.25
249145,69492,3,Aonla (MB) - Ward No.3
249145,69493,4,Aonla (MB) - Ward No.4
249145,69494,5,Aonla (MB) - Ward No.5
249145,69495,6,Aonla (MB) - Ward No.6
249145,69496,7,Aonla (MB) - Ward No.7
249145,69497,8,Aonla (MB) - Ward No.8
249145,69498,9,Aonla (MB) - Ward No.9
249146,30403,1,Sirauli (NP) - Ward No.1
249146,30602,10,Sirauli (NP) - Ward No.10
249146,30603,11,Sirauli (NP) - Ward No.11
249146,30604,12,Sirauli (NP) - Ward No.12
249146,30605,13,Sirauli (NP) - Ward No.13
249146,30404,2,Sirauli (NP) - Ward No.2
249146,30405,3,Sirauli (NP) - Ward No.3
249146,30406,4,Sirauli (NP) - Ward No.4
249146,30407,5,Sirauli (NP) - Ward No.5
249146,30408,6,Sirauli (NP) - Ward No.6
249146,30409,7,Sirauli (NP) - Ward No.7
249146,30410,8,Sirauli (NP) - Ward No.8
249146,30601,9,Sirauli (NP) - Ward No.9
249147,30606,1,Dhaura Tanda (NP) - Ward No.1
249147,30615,10,Dhaura Tanda (NP) - Ward No.10
249147,30616,11,Dhaura Tanda (NP) - Ward No.11
249147,30617,12,Dhaura Tanda (NP) - Ward No.12
249147,30618,13,Dhaura Tanda (NP) - Ward No.13
249147,30607,2,Dhaura Tanda (NP) - Ward No.2
249147,30608,3,Dhaura Tanda (NP) - Ward No.3
249147,30609,4,Dhaura Tanda (NP) - Ward No.4
249147,30610,5,Dhaura Tanda (NP) - Ward No.5
249147,30611,6,Dhaura Tanda (NP) - Ward No.6
249147,30612,7,Dhaura Tanda (NP) - Ward No.7
249147,30613,8,Dhaura Tanda (NP) - Ward No.8
249147,30614,9,Dhaura Tanda (NP) - Ward No.9
249149,69516,1,Bareilly (M Corp.) - Ward No.1
249149,69525,10,Bareilly (M Corp.) - Ward No.10
249149,69526,11,Bareilly (M Corp.) - Ward No.11
249149,69527,12,Bareilly (M Corp.) - Ward No.12
249149,69528,13,Bareilly (M Corp.) - Ward No.13
249149,69529,14,Bareilly (M Corp.) - Ward No.14
249149,69530,15,Bareilly (M Corp.) - Ward No.15
249149,69531,16,Bareilly (M Corp.) - Ward No.16
249149,69532,17,Bareilly (M Corp.) - Ward No.17
249149,69533,18,Bareilly (M Corp.) - Ward No.18
249149,69534,19,Bareilly (M Corp.) - Ward No.19
249149,69517,2,Bareilly (M Corp.) - Ward No.2
249149,69535,20,Bareilly (M Corp.) - Ward No.20
249149,69536,21,Bareilly (M Corp.) - Ward No.21
249149,69537,22,Bareilly (M Corp.) - Ward No.22
249149,69538,23,Bareilly (M Corp.) - Ward No.23
249149,69539,24,Bareilly (M Corp.) - Ward No.24
249149,69540,25,Bareilly (M Corp.) - Ward No.25
249149,69541,26,Bareilly (M Corp.) - Ward No.26
249149,69542,27,Bareilly (M Corp.) - Ward No.27
249149,69543,28,Bareilly (M Corp.) - Ward No.28
249149,69544,29,Bareilly (M Corp.) - Ward No.29
249149,69518,3,Bareilly (M Corp.) - Ward No.3
249149,69545,30,Bareilly (M Corp.) - Ward No.30
249149,69546,31,Bareilly (M Corp.) - Ward No.31
249149,69547,32,Bareilly (M Corp.) - Ward No.32
249149,69548,33,Bareilly (M Corp.) - Ward No.33
249149,69549,34,Bareilly (M Corp.) - Ward No.34
249149,69550,35,Bareilly (M Corp.) - Ward No.35
249149,69551,36,Bareilly (M Corp.) - Ward No.36
249149,69552,37,Bareilly (M Corp.) - Ward No.37
249149,69553,38,Bareilly (M Corp.) - Ward No.38
249149,69554,39,Bareilly (M Corp.) - Ward No.39
249149,69519,4,Bareilly (M Corp.) - Ward No.4
249149,69555,40,Bareilly (M Corp.) - Ward No.40
249149,69556,41,Bareilly (M Corp.) - Ward No.41
249149,69557,42,Bareilly (M Corp.) - Ward No.42
249149,69558,43,Bareilly (M Corp.) - Ward No.43
249149,69559,44,Bareilly (M Corp.) - Ward No.44
249149,69560,45,Bareilly (M Corp.) - Ward No.45
249149,69561,46,Bareilly (M Corp.) - Ward No.46
249149,69562,47,Bareilly (M Corp.) - Ward No.47
249149,69563,48,Bareilly (M Corp.) - Ward No.48
249149,69564,49,Bareilly (M Corp.) - Ward No.49
249149,69520,5,Bareilly (M Corp.) - Ward No.5
249149,69565,50,Bareilly (M Corp.) - Ward No.50
249149,69566,51,Bareilly (M Corp.) - Ward No.51
249149,69567,52,Bareilly (M Corp.) - Ward No.52
249149,69568,53,Bareilly (M Corp.) - Ward No.53
249149,69569,54,Bareilly (M Corp.) - Ward No.54
249149,69570,55,Bareilly (M Corp.) - Ward No.55
249149,69571,56,Bareilly (M Corp.) - Ward No.56
249149,69572,57,Bareilly (M Corp.) - Ward No.57
249149,69573,58,Bareilly (M Corp.) - Ward No.58
249149,69574,59,Bareilly (M Corp.) - Ward No.59
249149,69521,6,Bareilly (M Corp.) - Ward No.6
249149,69575,60,Bareilly (M Corp.) - Ward No.60
249149,69576,61,Bareilly (M.Corp.) Ward No.61
249149,3299074,62,Bareilly (M.corp.) ward No.62
249149,3299075,63,Bareilly (M.corp.) ward No. 63
249149,3299076,64,Bareilly (M.corp.) ward No. 64
249149,3299077,65,Bareilly M.corp.) ward No. 65
249149,3299078,66,Bareilly (M.corp.) ward No.66
249149,3299079,67,Bareilly (M.corp.) ward No.67
249149,3299080,68,Bareilly (M.corp.) ward No.68
249149,3299081,69,Bareilly (M.corp.) ward No. 69
249149,69522,7,Bareilly (M Corp.) - Ward No.7
249149,3299082,70,Bareilly M.corp.) ward No. 70
249149,3299083,71,Bareilly (M.corp.) ward No. 71
