village_code,village_name,district_code,tehsil_code
125240,Umretha,118,770
124494,Uncha,118,765
125070,Uncha,118,769
124739,Undera,118,767
124957,Untgiri,118,768
125027,Usara,118,769
124902,Usarra,118,768
124492,Usmanpur,118,765
125237,Utsana,118,770
124713,Uttoo,118,767
125375,Vankati,118,770
125293,Veri,118,770
125255,Vijkoli,118,770
125274,Vijoli,118,770
125267,Vikarampur,118,770
125202,Vipraoli,118,770
125277,Vrishangpura,118,770
125096,Wazidpur,118,769
124518,Yusufpur,118,765
125306,Zebara,118,770
122283,Abhaypur Bahlolpur,119,754
122210,Abunasirpur,119,754
122454,Abupur,119,755
121698,Adampur,119,752
122600,Adaun,119,755
122839,Agorana,119,756
122490,Ahak,119,755
122370,Ahamadabad,119,755
122427,Ahamadpur Ummarkhan,119,755
122128,Ahamadpuri,119,754
122762,Ahlad,119,756
939942,Ahmadpur Urf Janakpur,119,754
121855,Ahraula,119,752
122494,Ahroli,119,755
121860,Aidalpur,119,752
121812,Ainchana,119,752
122441,Aisi,119,755
122749,Ajahari,119,756
122433,Ajitpurasna,119,755
122284,Ajvaman Dher,119,754
122665,Akarabad,119,755
122399,Akbarpur,119,755
121974,Akravat,119,753
122383,Alahadadpur Nivry,119,755
122265,Alahdadpur,119,754
122569,Alahdadpur,119,755
122676,Alampur,119,755
122286,Alampur Fatehpur,119,754
122036,Alampur Kayasthan,119,754
122238,Alampur Rani,119,754
122511,Alampur Subkara Khalsa,119,755
122510,Alampur Subkaramafi,119,755
122375,Alapur Garhia,119,755
122577,Alinagar,119,755
122145,Alipur,119,754
122596,Alipur,119,755
122796,Alipura,119,756
122807,Aliyaspur Bhanuara,119,756
122651,Amamadapur,119,755
122790,Amarpur Dhana,119,756
122417,Amarpur Kondala,119,755
122391,Amarpur Nahra,119,755
122028,Amrauli,119,753
121919,Amritpur Bakhatpur,119,753
122248,Anandpur,119,754
121837,Andala,119,752
121906,Anjana,119,753
121920,Aogipur,119,753
121985,Araji Jangal,119,753
121916,Aramgarhi,119,753
939943,Arauli Patti Najaf Khan,119,754
121939,Arjunpur,119,753
122246,Arni,119,754
121872,Arni,119,752
122804,Arniyan Kwaza Raju,119,756
121830,Arrana,119,752
122572,Asadpur Kayam,119,755
939945,Asawar,119,756
122616,Asgarpur,119,755
122102,Asharfabad,119,754
122117,Asharfabad Nagaria,119,754
122711,Ashrafpur Jalal (Ct),119,755
122421,Asneti,119,755
122904,Asroi,119,756
122235,Ata,119,754
122371,Atalpur,119,755
121706,Atari,119,752
122110,Atrauli Patti Sher Singh,119,754
122761,Aturra,119,756
122232,Audhakhera,119,754
122537,Aurangabad,119,755
122262,Azadpur,119,754
122542,Azamabad Machhua,119,755
122243,Babupur,119,754
122853,Badampur,119,756
121892,Badhiyana,119,753
122659,Badri,119,755
122407,Badwamni,119,755
122680,Baghiyar,119,755
122896,Bahadurpur,119,756
122642,Bahadurpur,119,755
122023,Bahadurpur Kota,119,753
122315,Bahadurpur Rachoi,119,754
122137,Bahadurpur Tabyu,119,754
122119,Baharabad,119,754
122558,Baharampur,119,755
121891,Baharpur,119,753
122404,Bahmati,119,755
122188,Bahona Kotra,119,754
122488,Bahrampur,119,755
122067,Baijla,119,754
122312,Baikala,119,754
122313,Baikhurd,119,754
122059,Baimbirpur,119,754
122879,Bairam Garhi,119,756
121771,Bairamganj,119,752
122848,Baj Garhi,119,756
121733,Bajauta,119,752
122008,Bajgarhi,119,753
121820,Bajhera,119,752
121772,Bajhera,119,752
122617,Bajhera,119,755
121793,Bajherha,119,752
122288,Bajidpur,119,754
121760,Bajidpur,119,752
122772,Baksaginora,119,756
121725,Balanpur,119,752
122403,Balbhadrapur,119,755
122857,Balipur,119,756
121835,Balipur,119,752
121882,Balrampur,119,753
122855,Balrampur,119,756
122584,Balrampur,119,755
121774,Baluapur,119,752
122618,Balukhera,119,755
122646,Bamnoi,119,755
121797,Bamoti,119,752
121807,Bankner,119,752
122788,Bansvali,119,756
122222,Banupura,119,754
122695,Bara Kalan,119,755
122348,Baraisubhangarhi,119,755
122358,Baraula Jafrabad,119,755
122277,Barauli,119,754
121999,Barauli,119,753
122414,Barauli Bhikam,119,755
122817,Barauth,119,756
122533,Barauth,119,755
122692,Barautha,119,755
122899,Barha Kalan,119,756
122897,Barha Khurd,119,756
122699,Barhad,119,755
122184,Barhaipura,119,754
122517,Barhati,119,755
122207,Barhaul,119,754
122039,Barhauli,119,754
122436,Barhauli Fateh Khan,119,755
122205,Barhsera,119,754
121918,Barka,119,753
122544,Barkatpur,119,755
122245,Barla,119,754
121997,Barola,119,753
122393,Barola Haji,119,755
122394,Baron,119,755
121975,Barothchajmal,119,753
121971,Basai,119,753
122871,Basai,119,756
122737,Basai,119,756
121713,Basera,119,752
939950,Begpur Kanjoula,119,755
122875,Belauth,119,756
122801,Besawan Dehat,119,756
122448,Bhadesi Mafi,119,755
121716,Bhadiyar,119,752
122635,Bhadroi,119,755
122465,Bhaganpur,119,755
121899,Bhagatpur,119,753
122627,Bhagosa,119,755
121929,Bhagwanpur,119,753
122344,Bhagwanpur,119,755
122808,Bhairagorva,119,756
122765,Bhaiyan,119,756
122602,Bhakari Ahivasi,119,755
122437,Bhakraula,119,755
122175,Bhamauri Khurd,119,754
939951,Bhamola Chhawani,119,755
939952,Bhamola Mafi,119,755
122279,Bhamori Buzurg,119,754
121814,Bhamraula,119,752
122412,Bhamraula,119,755
122187,Bhamsoi Husainpur,119,754
122795,Bhanau,119,756
121825,Bhanauli,119,752
121864,Bhanera,119,752
122339,Bhankri Khas,119,755
122862,Bharatpur,119,756
121773,Bharatpur,119,752
122390,Bharatpur,119,755
121871,Bhareri,119,752
122338,Bhartri,119,755
122599,Bhartua,119,755
122562,Bhataula,119,755
122673,Bhatauli,119,755
122841,Bhatoi,119,756
122133,Bhavigarh,119,754
122496,Bhawaeen,119,755
122528,Bhawan Garhi,119,755
122567,Bhawan Khera,119,755
122289,Bhay,119,754
122856,Bheelpur,119,756
122357,Bhikampur,119,755
122234,Bhikanpur,119,754
122631,Bhilawali,119,755
122628,Bhilet Ramnagar,119,755
122503,Bhim Garihi,119,755
121954,Bhimpur,119,753
122654,Bhimpur Haripura,119,755
122707,Bhinoli,119,755
122323,Bhirawali,119,754
122079,Bhitauli,119,754
121900,Bhogpur,119,753
121869,Bhogpur,119,752
121717,Bhojaka,119,752
122568,Bhojpur,119,755
122014,Bhojpur Garhia,119,753
121894,Bhojpur Gyanpur,119,753
122251,Bhojpur Ta Datavli,119,754
122068,Bhojpur Ta Lohgarh,119,754
122310,Bhonai,119,754
122703,Bhura Ki Garhi,119,755
122254,Bhuria Majra Rampur,119,754
122818,Bichaula,119,756
121731,Bichpuri,119,752
122825,Bidaraka,119,756
122046,Bidhipur,119,754
121827,Biharipur,119,752
122834,Bijahara,119,756
122694,Bijalpur,119,755
121721,Bijana Ki Nagariya,119,752
122224,Bijauli,119,754
122346,Bijauna Buzurg,119,755
122345,Bijauna Khurd,119,755
122330,Bilauna Chitrasi,119,754
122685,Bilauthi,119,755
121839,Bilkhora,119,752
122206,Bilpura,119,754
122073,Binamai,119,754
122397,Binupur,119,755
121847,Biraula,119,752
122101,Birner,119,754
122060,Birsinghpur,119,754
122860,Bisahuli,119,756
122218,Bisanpur Bahanpur,119,754
122553,Bisavanpur Silla,119,755
122851,Bishanpur,119,756
122287,Bisora,119,754
122706,Bistauli,119,755
122423,Bithana,119,755
122698,Biwamai,119,755
122822,Bobala,119,756
122293,Bonai1,119,754
122581,Boner,119,755
122336,Budhari Buzurg,119,754
122335,Budhari Khurd,119,754
122353,Bulak Garhi,119,755
121727,Bulakipur,119,752
122212,Bulapur,119,754
122320,Burhagaon,119,754
121704,Burhaka,119,752
122554,Burhasi,119,755
122868,Byohara,119,756
122845,Byohi,119,756
122219,Chadauva Govardhanpur,119,754
122527,Chairauli Khurd,119,755
122057,Chakathal,119,754
122327,Chakkhedia,119,754
122044,Chalakpur,119,754
121842,Chaman Nagaria,119,752
122385,Chamraula,119,755
122612,Chand Garhi,119,755
122469,Chandaukha,119,755
122130,Chandaula Sujanpur,119,754
122129,Chandauli Buzurg,119,754
121897,Chandaus,119,753
121915,Chandner,119,753
122643,Chandpur Mirza,119,755
122415,Chandrapura,119,755
121983,Chandraula,119,753
122566,Changeri,119,755
122122,Chapauta,119,754
121836,Chaudhana,119,752
122114,Chaumuhan,119,754
121963,Chaumunha,119,753
122498,Chaupur,119,755
122100,Chaupur Hauj,119,754
122252,Chhabilpur,119,754
122791,Chhaichhau,119,756
121730,Chhajupur,119,752
122491,Chhalesar,119,755
122440,Chhanhari,119,755
122278,Chharra Rafatpur,119,754
122226,Chhaugawan,119,754
122507,Chherat Sudhiyal,119,755
122551,Chhiravali,119,755
122722,Chhoti Ballabh,119,756
122460,Chilkaura,119,755
122586,Chirauliya Daudkhan,119,755
121788,Chiti,119,752
122308,Chitkura,119,754
122689,Chitrauli,119,755
121922,Chivanpur,119,753
122729,Chooharpur Kinvasa,119,756
122532,Chouganpur,119,755
122347,Chuawali,119,755
121950,Chuharpur,119,753
122640,Dabha,119,755
122632,Dabhaura,119,755
122637,Dabhi,119,755
122009,Dabthala,119,753
122083,Dadar Alupura,119,754
122233,Dado,119,754
122720,Dahauda,119,756
122256,Daheli,119,754
122004,Daheli,119,753
122755,Damodar Nagar,119,756
121723,Damuaka,119,752
122774,Dantau,119,756
121984,Daoopur,119,753
122024,Daoopur Kota,119,753
122540,Darapur,119,755
121885,Dargava,119,753
122176,Dari Alawlpur,119,754
122639,Dariyapur,119,755
122189,Data Choli Buzurg,119,754
122190,Data Choli Khurd,119,754
122264,Datavali,119,754
122127,Daud Garhi,119,754
122530,Daudpur,119,755
122901,Daulatabad,119,756
122563,Daulatpur,119,755
122434,Daulra Nirpal,119,755
122444,Daultabad,119,755
121932,Daurau Chandpur,119,753
122435,Dayanatpur Rasila,119,755
121933,Deopur,119,753
122712,Deosaini (Ct),119,755
121883,Deta Saidpur,119,753
121880,Detakhurd,119,753
121763,Dewaka,119,752
122493,Dhainkura,119,755
122743,Dhand,119,756
122718,Dhanipur (Ct),119,755
122655,Dhanoli Chinauli,119,755
122311,Dhansari,119,754
121873,Dharmpur,119,753
121796,Dharmpur,119,752
122725,Dhatauli,119,756
122648,Dhaurai,119,755
122666,Dhauri,119,755
122717,Dhaurra Mafi (Ct),119,755
122405,Dhaurra Palan,119,755
122583,Dhirdharpur Gadiyawali,119,755
121848,Dhumra,119,752
122078,Dhurra Khas Urf Premnagar,119,754
122195,Dhurra Todarpur,119,754
122733,Digsari,119,756
122401,Digsi,119,755
122603,Dihauli,119,755
121887,Dilavarpur,119,753
122147,Dinapur,119,754
121792,Diwa Hamidpur,119,752
939953,Dodhpur Mafi,119,755
122802,Dokauli,119,756
122341,Dolatpur Cikawti,119,755
122318,Dorai,119,754
121701,Dorpuri,119,752
122687,Dubhiya,119,755
122194,Dudhma,119,754
122608,Dumhaira,119,755
122364,Dunai,119,755
122610,Edalpur,119,755
122735,Ektajpur,119,756
122356,Elampur,119,755
121895,Elampura,119,753
122005,Faridpur,119,753
122464,Faridpur,119,755
121859,Fatehgarhi,119,752
122109,Fatehpur,119,754
121970,Fatehpur,119,753
122163,Fatehpur Gang,119,754
121762,Faujuaka,119,752
122138,Fazalpur,119,754
121695,Fazilpur Kachh,119,752
939947,Fazilpur Kalan,119,752
122031,Gabhana (Ct),119,753
122803,Gada Khera,119,756
122759,Gahlau,119,756
122077,Gahtauli Nirmal,119,754
122162,Gahtoli Gang,119,754
122319,Galibpur,119,754
122708,Gambhirpura Dehat,119,755
122889,Gandhi Gram,119,756
121794,Ganeshpur,119,752
122155,Ganeshpur Gang,119,754
122064,Ganeshpur Govindpur,119,754
122191,Ganeshpur Tanah,119,754
122157,Gangabas,119,754
121910,Gangai,119,753
122704,Gangalpur,119,755
122337,Gangiri (Ct),119,754
122701,Gangraul,119,755
122134,Ganiyavali,119,754
121986,Ganwari,119,753
122111,Gaon Khera,119,754
122888,Garhi Dhanu,119,756
121739,Garhi Surajmal,119,752
121851,Garhi Urf Nagala Shyauram,119,752
122789,Garhi Uucha,119,756
121786,Gaundoli,119,752
122144,Gazipur,119,754
122594,Gaznipur,119,755
121758,Ghanghauli,119,752
121694,Gharvara,119,752
122590,Ghasipur,119,755
121957,Ghoroth,119,753
122811,Gidauli,119,756
122730,Gidaura,119,756
122106,Gijrauli,119,754
121979,Girdharpur,119,753
121750,Girdharpur,119,752
122641,Gobra,119,755
122481,Godha,119,755
121833,Godoli,119,752
121988,Gol Garhi,119,753
122678,Golara,119,755
121843,Gomat,119,752
122166,Gopalpur,119,754
122500,Gopalpur,119,755
122668,Gopalpur Gair Abad,119,755
122656,Gopi,119,755
122782,Gorai,119,756
121764,Goraula,119,752
122634,Govardhanpur,119,755
122418,Govindpur Fagoi,119,755
122172,Govla,119,754
122124,Govli,119,754
122661,Gudmai Mishripur,119,755
122809,Gursiana,119,756
122545,Gurushikharan,119,755
121945,Gwalara,119,753
122526,Gwalra,119,755
122118,Gyaspur,119,754
122272,Habibpur,119,754
122123,Haibatpur,119,754
122826,Haivatpur,119,756
121829,Haivatpur,119,752
122416,Haivatpur Fagoi,119,755
122174,Haivatpur Kotra,119,754
122592,Haivatpur Piratha,119,755
122508,Haivatpur Siya,119,755
122445,Hajipur Chauhatta,119,755
122589,Hajipur Fathehkhan,119,755
122156,Hamidpur,119,754
121699,Hamidpur,119,752
122253,Hamirpur,119,754
122167,Haranpur Ahatmali,119,754
122168,Haranpur Gair Ahatmali,119,754
122792,Harautha,119,756
122065,Harbanshpur,119,754
122087,Harchandpur,119,754
122377,Hardaspur,119,755
122180,Hardoi,119,754
122539,Harduaganj,119,755
122400,Harnarayanpur,119,755
122152,Harnot Bhojpur,119,754
122342,Harnoti,119,755
122881,Harrampur,119,756
121770,Harsukh Ki Nagariya,119,752
122754,Hasan Garh,119,756
122332,Hasanpur,119,754
121948,Hasanpur,119,753
122425,Hasanpur Buzurg,119,755
121746,Hasanpur Jarailia,119,752
122633,Hasona Jagmohanpur,119,755
122819,Hastpur Chandfari,119,756
122340,Hayatpur Bajhera,119,755
122380,Hayatpur Hingotia,119,755
121776,Haziyapur,119,752
121747,Hetalpur,119,752
122518,Hetampur,119,755
122325,Hidramai,119,754
122732,Hirnoti,119,756
122395,Hirpur Hussainpur,119,755
121726,Hirpura,119,752
121914,Hisail,119,753
121938,Hursaina,119,753
122326,Hussainpur Dehmafi,119,754
122236,Hussainpur Shahjadpur,119,754
122382,Ibrahimpur,119,755
939946,Iglas,119,756
122564,Ikari,119,755
122350,Ilyaspur Mahrawal,119,755
121925,Imlahara,119,753
122548,Imlani,119,755
122470,Imlauth,119,755
122432,Inayatpur Bajhera,119,755
122052,Inayatpur Kasba,119,754
122200,Inayatpur Samaspur,119,754
122587,Ishanpur,119,755
121824,Ismailpur,119,752
122495,Ismailpur,119,755
121729,Itwarpur,119,752
122142,Izzatpur,119,754
121783,Jadana,119,752
122054,Jadaupur,119,754
121967,Jagatpur,119,753
122757,Jagner,119,756
121703,Jahangarh,119,752
122420,Jahangirabad,119,755
121901,Jahrana,119,753
122797,Jahrauli,119,756
121757,Jaidpura,119,752
122806,Jaitholi,119,756
122693,Jaitpur,119,755
122041,Jakhaira,119,754
121959,Jakhauta,119,753
121886,Jalakaseru,119,753
121904,Jalakha,119,753
939954,Jalali-1,119,755
121728,Jalalpur,119,752
122771,Jalalpurdeta,119,756
121877,Jalokhari,119,753
122606,Jalupur Sihor,119,755
122113,Jamal Garhi,119,754
939955,Jamalpur Mafi,119,755
122029,Jamalpur Siya,119,753
121911,Jamanka,119,753
122055,Jamanpur,119,754
122781,Jamau,119,756
122032,Jamuna,119,754
122020,Jangal Garhi,119,753
121834,Janhera,119,752
121817,Jarara,119,752
122815,Jarauth,119,756
122504,Jarauthi,119,755
121767,Jartauli,119,752
122607,Jasrathpur,119,755
122355,Jatanpur Chikawati,119,755
122521,Jatpura,119,755
939948,Jattari,119,752
122775,Jatwar,119,756
122471,Jawan Sikandarpur,119,755
122472,Jawan Vajidpur,119,755
122894,Jawar,119,756
122314,Jijathal,119,754
121743,Jikarpur,119,752
122066,Jirauli Dhoom Singh,119,754
122297,Jiravli,119,754
122663,Jiroli Hira Singh,119,755
122368,Jirollidor,119,755
121896,Johra,119,753
122580,Joravar Nagar,119,755
122131,Jujharka,119,754
122638,Jujharpur,119,755
122115,Kadauli,119,754
121962,Kadauli,119,753
121718,Kadirpur Karah,119,752
122858,Kaimawali,119,756
122752,Kaimthal,119,756
122422,Kaithwari,119,755
122865,Kajroth,119,756
122292,Kakabegpur,119,754
122048,Kakethal,119,754
121828,Kakola,119,752
122186,Kakrali,119,754
122529,Kalai,119,755
122798,Kalinjari,119,756
122613,Kaliyanpur,119,755
122477,Kaliyanpur,119,755
122080,Kaliyanpur Bhagirathpur,119,754
122140,Kaliyanpur Rani,119,754
121981,Kalua,119,753
122214,Kalyan Nagar,119,754
121780,Kalyanpur,119,752
122258,Kamalabad,119,754
122096,Kamalpur,119,754
121775,Kamalpur,119,752
122578,Kamalpur,119,755
122769,Kamalpur Maraun,119,756
122273,Kanakpur,119,754
122072,Kanakpur,119,754
122660,Kanakpur,119,755
122331,Kanaubi,119,754
122880,Kanaura,119,756
122478,Kanaura,119,755
122170,Kanchanpur,119,754
122810,Kanchirauli,119,756
122884,Kandali,119,756
121947,Kanhoi,119,753
121744,Kansera,119,752
122636,Karahla,119,755
121958,Karanpur,119,753
121781,Karanpur,119,752
122874,Karas,119,756
122786,Karaulisurja,119,756
122409,Karehla Gorwa,119,755
122410,Karhala Wagri,119,755
122379,Karilia,119,755
122361,Karsua,119,755
122852,Karthala,119,756
122443,Kasba Koil-1,119,755
122303,Kaser,119,754
122629,Kaseri,119,755
121888,Kaseru,119,753
122501,Kasimpur,119,755
122037,Kasimpur Gadaipur,119,754
122183,Kasimpur Khushipur,119,754
122296,Kasimpur Math Kaser,119,754
122197,Kasimpur Nagri,119,754
121846,Kasison,119,752
122467,Kastari Vaishya,119,755
122675,Kathaira,119,755
122835,Kauakhera,119,756
939956,Kaudiya Ganj,119,755
121965,Kaurah Rustampur,119,753
122035,Kazimabad,119,754
122479,Kazimpur,119,755
121782,Keelpur,119,752
122667,Kelanpur,119,755
122595,Keshopur Gadrana,119,755
122378,Keshopur Jophri,119,755
122196,Khadava,119,754
939949,Khair,119,752
122139,Khairabad,119,754
122547,Khan Alampur,119,755
122570,Khan Garhi,119,755
121740,Khandeha,119,752
122674,Khandwar,119,755
122088,Khanpur Khitauli,119,754
122557,Kharai,119,755
122263,Khargupura,119,754
122053,Khedea Rafatpur,119,754
122061,Khedia Bahadur Garhi,119,754
122211,Khedia Dhaukal,119,754
122148,Khedia Sujanpur,119,754
122091,Khedia Ta Lohgarh,119,754
121826,Khediya Jhallo,119,752
121779,Khediya Khurd,119,752
121953,Khempur,119,753
121802,Khera,119,752
122524,Khera Buzurg,119,755
122081,Khera Khijarpur,119,754
122523,Khera Khurd,119,755
122352,Khera Khus Khabar,119,755
121711,Khera Kishan,119,752
122671,Khera Narayan Sinh,119,755
121861,Khera Sattu,119,752
121980,Kheria Haivat Khan,119,753
122624,Kheria Harchand,119,755
122430,Kheria Khauja Buddha,119,755
121732,Kheriya Buzurg,119,752
122870,Kheriya Gurdev,119,756
122842,Kheriya Patal,119,756
122270,Khersa,119,754
122513,Kherupura,119,755
121952,Khijarpur,119,753
122389,Khijarpur,119,755
122231,Khiriri Mastipur,119,754
122773,Khirsauli,119,756
122561,Khitkari,119,755
122299,Khulavali Urf Habib Ganj,119,754
122001,Khurd Khera,119,753
122684,Khurrampur,119,755
121960,Khyamai,119,753
122649,Kiblas,119,755
121928,Kinhua,119,753
121809,Kiratpur,119,752
122669,Kiratpur,119,755
122386,Kiratpur Nimana,119,755
122058,Kirthala,119,754
122164,Kirtoli,119,754
939957,Kisanpur,119,755
122582,Kishan Garhi,119,755
122843,Kishenpur,119,756
122520,Kithara,119,755
122588,Kochhor,119,755
121961,Komala,119,753
122141,Korah Raghupura,119,754
122022,Kotakhas,119,753
122457,Kothia,119,755
121741,Kripalpur,119,752
122767,Kuagaon,119,756
122784,Kubara,119,756
939958,Kukdi Khera Urf Orangabad,119,755
122645,Kulinjara,119,755
122075,Kunjalpur,119,754
122099,Kunvarpur,119,754
121832,Kunwarpur,119,752
121742,Kurana,119,752
122664,Kuwagaon,119,755
122713,Kwarasi (Ct),119,755
122682,Lachhamanpur,119,755
122766,Ladhauli,119,756
122653,Ladhauwa,119,755
122201,Lahaski,119,754
122171,Lahra Salempur,119,754
122779,Lakhtoi,119,756
121810,Lakshmangarhi,119,752
122893,Lal Garhi,119,756
121714,Lalgarhi,119,752
122424,Lalgarhi,119,755
121944,Lalpur,119,753
122861,Lalpur,119,756
121697,Lalpur Raiyatpur,119,752
122007,Lehtoi,119,753
122354,Lekhrajpur,119,755
121778,Lholari,119,752
122366,Lodha,119,755
